c,h,l,n,o,t,v,vw
228.4,228.63,228.4,109,228.63,2025-02-10T09:19:00Z,2270,228.534238
228.53,228.53,228.43,20,228.43,2025-02-10T09:21:00Z,515,228.497805
228.7,228.7,228.57,34,228.6,2025-02-10T09:22:00Z,2865,228.626153
228.69,228.69,228.69,14,228.69,2025-02-10T09:23:00Z,326,228.69
228.53,228.56,228.53,39,228.56,2025-02-10T09:30:00Z,674,228.545
228.6,228.6,228.53,34,228.54,2025-02-10T09:31:00Z,972,228.552
228.6,228.6,228.59,41,228.6,2025-02-10T09:32:00Z,1039,228.597768
228.53,228.53,228.53,23,228.53,2025-02-10T09:35:00Z,305,228.53
228.53,228.55,228.53,21,228.55,2025-02-10T09:38:00Z,431,228.541342
228.53,228.55,228.53,39,228.55,2025-02-10T09:43:00Z,1930,228.539625
228.53,228.53,228.53,12,228.53,2025-02-10T09:45:00Z,325,228.53
228.53,228.53,228.53,7,228.53,2025-02-10T09:46:00Z,192,228.53
228.46,228.46,228.46,59,228.46,2025-02-10T09:47:00Z,545,228.46
228.41,228.41,228.4,52,228.4,2025-02-10T09:48:00Z,2273,228.408999
228.35,228.36,228.35,18,228.35,2025-02-10T09:50:00Z,1148,228.350919
228.38,228.38,228.38,14,228.38,2025-02-10T09:55:00Z,235,228.38
228.4,228.4,228.4,15,228.4,2025-02-10T09:58:00Z,1944,228.4
228.4,228.4,228.39,13,228.39,2025-02-10T09:59:00Z,567,228.397807
228.4,228.4,228.4,14,228.4,2025-02-10T10:01:00Z,548,228.4
228.39,228.39,228.39,6,228.39,2025-02-10T10:03:00Z,124,228.39
228.4,228.4,228.4,11,228.4,2025-02-10T10:04:00Z,385,228.4
228.46,228.46,228.46,9,228.46,2025-02-10T10:08:00Z,236,228.46
228.5,228.5,228.49,29,228.5,2025-02-10T10:11:00Z,894,228.494444
228.53,228.53,228.53,12,228.53,2025-02-10T10:12:00Z,652,228.53
228.51,228.56,228.51,28,228.56,2025-02-10T10:17:00Z,826,228.535039
228.52,228.52,228.52,18,228.52,2025-02-10T10:19:00Z,298,228.52
228.57,228.57,228.57,6,228.57,2025-02-10T10:20:00Z,106,228.57
228.57,228.58,228.57,13,228.58,2025-02-10T10:21:00Z,412,228.576241
228.6,228.6,228.6,10,228.6,2025-02-10T10:34:00Z,261,228.6
228.65,228.65,228.64,16,228.64,2025-02-10T10:35:00Z,360,228.646154
228.67,228.67,228.67,6,228.67,2025-02-10T10:39:00Z,116,228.67
228.62,228.63,228.62,15,228.63,2025-02-10T10:40:00Z,536,228.6225
228.59,228.59,228.59,3,228.59,2025-02-10T10:42:00Z,121,228.59
228.59,228.6,228.59,39,228.6,2025-02-10T10:46:00Z,795,228.598276
228.59,228.59,228.59,14,228.59,2025-02-10T10:48:00Z,467,228.59
228.59,228.6,228.59,9,228.59,2025-02-10T10:50:00Z,480,228.592215
228.6,228.6,228.6,12,228.6,2025-02-10T10:54:00Z,362,228.6
228.61,228.64,228.61,23,228.64,2025-02-10T10:57:00Z,545,228.623333
228.7,228.73,228.65,26,228.65,2025-02-10T11:00:00Z,1065,228.70196
228.55,228.55,228.55,36,228.55,2025-02-10T11:02:00Z,401,228.55
228.66,228.66,228.66,15,228.66,2025-02-10T11:05:00Z,264,228.66
228.7,228.7,228.7,7,228.7,2025-02-10T11:06:00Z,113,228.7
228.75,228.75,228.75,13,228.75,2025-02-10T11:12:00Z,262,228.75
228.78,228.78,228.78,22,228.78,2025-02-10T11:13:00Z,286,228.78
228.77,228.77,228.77,11,228.77,2025-02-10T11:16:00Z,177,228.77
228.8,228.8,228.78,29,228.78,2025-02-10T11:19:00Z,1698,228.79762
228.9,228.9,228.89,16,228.89,2025-02-10T11:22:00Z,453,228.896154
228.86,228.86,228.81,26,228.85,2025-02-10T11:32:00Z,1210,228.833862
228.89,228.89,228.89,13,228.89,2025-02-10T11:44:00Z,218,228.89
228.96,228.96,228.91,29,228.91,2025-02-10T11:45:00Z,1061,228.95092
228.89,228.89,228.84,37,228.89,2025-02-10T11:46:00Z,1366,228.870124
228.85,228.85,228.85,16,228.85,2025-02-10T11:47:00Z,371,228.85
228.96,228.96,228.93,21,228.93,2025-02-10T11:49:00Z,546,228.949011
228.99,228.99,228.99,3,228.99,2025-02-10T11:51:00Z,138,228.99
228.9,228.94,228.9,29,228.94,2025-02-10T11:53:00Z,733,228.913417
229.07,229.07,228.89,117,228.89,2025-02-10T11:55:00Z,3595,228.954237
229.25,229.25,229.22,38,229.22,2025-02-10T11:56:00Z,1417,229.235046
229.16,229.16,229.16,13,229.16,2025-02-10T11:57:00Z,252,229.16
229.06,229.07,229.06,21,229.07,2025-02-10T11:58:00Z,431,229.065
228.98,228.98,228.98,17,228.98,2025-02-10T11:59:00Z,175,228.98
228.96,229,228.78,220,229,2025-02-10T12:00:00Z,5921,228.866341
229,229,228.93,27,228.99,2025-02-10T12:01:00Z,1239,228.987261
228.91,228.91,228.91,26,228.91,2025-02-10T12:02:00Z,478,228.91
228.99,228.99,228.99,17,228.99,2025-02-10T12:03:00Z,449,228.99
228.99,228.99,228.95,28,228.95,2025-02-10T12:04:00Z,1742,228.960933
228.91,228.94,228.91,33,228.94,2025-02-10T12:05:00Z,1212,228.935385
228.95,228.95,228.94,23,228.94,2025-02-10T12:07:00Z,718,228.947106
228.91,228.91,228.91,14,228.91,2025-02-10T12:08:00Z,374,228.91
228.94,228.94,228.93,15,228.93,2025-02-10T12:09:00Z,1111,228.937096
228.96,228.96,228.94,29,228.94,2025-02-10T12:12:00Z,1143,228.9474
228.98,228.98,228.95,24,228.95,2025-02-10T12:13:00Z,452,228.965
228.98,228.98,228.89,17,228.9,2025-02-10T12:14:00Z,695,228.920521
229,229,229,28,229,2025-02-10T12:15:00Z,330,229
229,229,229,29,229,2025-02-10T12:16:00Z,1035,229
228.97,228.97,228.97,5,228.97,2025-02-10T12:18:00Z,542,228.97
229,229,228.98,24,228.98,2025-02-10T12:19:00Z,645,228.994135
229.01,229.01,229,9,229,2025-02-10T12:20:00Z,431,229.0075
228.94,228.99,228.94,49,228.99,2025-02-10T12:22:00Z,2724,228.949295
228.93,229.04,228.93,32,229,2025-02-10T12:23:00Z,1601,228.984363
228.99,228.99,228.99,11,228.99,2025-02-10T12:24:00Z,533,228.99
228.89,228.96,228.88,40,228.96,2025-02-10T12:25:00Z,1656,228.8984
228.88,228.91,228.88,50,228.91,2025-02-10T12:28:00Z,1707,228.889217
228.95,228.95,228.95,9,228.95,2025-02-10T12:31:00Z,246,228.95
228.88,228.88,228.88,15,228.88,2025-02-10T12:33:00Z,348,228.88
228.85,228.89,228.85,57,228.88,2025-02-10T12:34:00Z,3008,228.87533
228.85,228.85,228.84,21,228.85,2025-02-10T12:35:00Z,780,228.848
228.85,228.86,228.85,29,228.86,2025-02-10T12:41:00Z,652,228.855
228.85,228.85,228.85,9,228.85,2025-02-10T12:43:00Z,476,228.85
228.82,228.85,228.81,23,228.85,2025-02-10T12:44:00Z,578,228.826667
228.83,228.83,228.83,7,228.83,2025-02-10T12:46:00Z,242,228.83
228.88,228.88,228.88,7,228.88,2025-02-10T12:47:00Z,278,228.88
228.88,228.88,228.85,18,228.85,2025-02-10T12:48:00Z,653,228.868641
228.89,228.89,228.89,16,228.89,2025-02-10T12:49:00Z,485,228.89
228.97,228.97,228.97,15,228.97,2025-02-10T12:57:00Z,164,228.97
228.45,229.0888,228,1397,228.97,2025-02-10T13:00:00Z,42659,228.853669
228.97,228.97,228.97,339,228.97,2025-02-10T13:01:00Z,1016,228.97
229,229,228.91,167,229,2025-02-10T13:02:00Z,3703,228.961972
229,229,228.99,52,228.99,2025-02-10T13:03:00Z,713,228.996241
229.0184,229.0184,229,32,229,2025-02-10T13:04:00Z,438,229.0092
228.95,228.99,228.95,43,228.99,2025-02-10T13:07:00Z,851,228.963333
229.03,229.03,228.99,49,228.99,2025-02-10T13:08:00Z,3095,229.007536
229.08,229.08,229,62,229,2025-02-10T13:09:00Z,4053,229.025312
229.15,229.15,229.05,74,229.0798,2025-02-10T13:10:00Z,4733,229.096649
229.19,229.19,229.19,51,229.19,2025-02-10T13:11:00Z,761,229.19
229.1422,229.1999,229.1422,33,229.1999,2025-02-10T13:12:00Z,1013,229.158686
229.2,229.2,229.2,66,229.2,2025-02-10T13:13:00Z,2192,229.2
229.16,229.16,229.16,34,229.16,2025-02-10T13:14:00Z,530,229.16
229.2,229.2,229.19,55,229.19,2025-02-10T13:15:00Z,2322,229.194321
229.25,229.25,229.23,37,229.23,2025-02-10T13:16:00Z,750,229.235714
229.23,229.23,229.23,54,229.23,2025-02-10T13:17:00Z,684,229.23
229.16,229.284,229.16,54,229.284,2025-02-10T13:18:00Z,2185,229.214699
229.2803,229.2803,229.25,33,229.25,2025-02-10T13:19:00Z,713,229.256392
229.19,229.23,229.19,53,229.23,2025-02-10T13:20:00Z,500,229.216207
229.15,229.15,229.15,57,229.15,2025-02-10T13:21:00Z,2406,229.15
229.14,229.154,229.14,80,229.154,2025-02-10T13:22:00Z,2266,229.142617
229.18,229.18,229.18,29,229.18,2025-02-10T13:23:00Z,349,229.18
229.19,229.215,229.19,31,229.2051,2025-02-10T13:24:00Z,576,229.207244
229.1,229.17,229.1,88,229.15,2025-02-10T13:25:00Z,5949,229.135802
229.14,229.15,229.14,40,229.15,2025-02-10T13:26:00Z,1761,229.143275
229.14,229.15,229.14,68,229.15,2025-02-10T13:29:00Z,1296,229.143902
229.13,229.14,229.1,50,229.14,2025-02-10T13:30:00Z,2274,229.117243
229.19,229.19,229.13,44,229.13,2025-02-10T13:31:00Z,1764,229.15646
229.2499,229.25,229.15,71,229.19,2025-02-10T13:32:00Z,3187,229.223342
229.29,229.29,229.25,50,229.25,2025-02-10T13:33:00Z,1321,229.284652
229.35,229.35,229.29,81,229.29,2025-02-10T13:34:00Z,4514,229.30539
229.43,229.43,229.29,86,229.39,2025-02-10T13:35:00Z,4159,229.37
229.38,229.43,229.38,43,229.43,2025-02-10T13:36:00Z,1666,229.405737
229.43,229.45,229.43,80,229.45,2025-02-10T13:37:00Z,2272,229.443464
229.43,229.45,229.42,54,229.42,2025-02-10T13:38:00Z,1452,229.433813
229.47,229.47,229.47,59,229.47,2025-02-10T13:39:00Z,905,229.47
229.37,229.37,229.31,76,229.31,2025-02-10T13:40:00Z,950,229.34
229.41,229.44,229.37,54,229.37,2025-02-10T13:41:00Z,2258,229.416423
229.3699,229.4383,229.32,59,229.32,2025-02-10T13:42:00Z,1862,229.38747
229.2321,229.35,229.2321,48,229.35,2025-02-10T13:43:00Z,677,229.264327
229.3,229.3,229.3,54,229.3,2025-02-10T13:44:00Z,831,229.3
229.26,229.27,229.26,56,229.27,2025-02-10T13:46:00Z,989,229.265
229.15,229.2595,229.15,74,229.2595,2025-02-10T13:47:00Z,1692,229.232313
229.18,229.18,229.18,36,229.18,2025-02-10T13:48:00Z,676,229.18
229.1893,229.1893,229.15,65,229.1683,2025-02-10T13:49:00Z,722,229.1692
229.17,229.25,229.17,65,229.19,2025-02-10T13:50:00Z,5664,229.237876
229.1101,229.21,229.1,66,229.13,2025-02-10T13:51:00Z,2037,229.129434
229.1007,229.1007,229.1,44,229.1,2025-02-10T13:52:00Z,1906,229.100233
229.18,229.18,229.16,59,229.16,2025-02-10T13:53:00Z,1504,229.173333
229.25,229.25,229.19,40,229.19,2025-02-10T13:54:00Z,1859,229.244395
229.239,229.25,229.239,32,229.25,2025-02-10T13:55:00Z,729,229.241056
229.23,229.23,229.2002,36,229.2002,2025-02-10T13:56:00Z,714,229.209093
229.24,229.25,229.2141,77,229.2488,2025-02-10T13:57:00Z,4347,229.247094
229.2083,229.2107,229.19,65,229.2107,2025-02-10T13:58:00Z,1082,229.20567
229.21,229.22,229.18,46,229.18,2025-02-10T13:59:00Z,661,229.205074
229.25,229.25,229.22,58,229.22,2025-02-10T14:00:00Z,3521,229.24809
229.25,229.28,229.23,115,229.25,2025-02-10T14:01:00Z,9903,229.247621
229.19,229.24,229.19,88,229.24,2025-02-10T14:02:00Z,1879,229.214931
229.2,229.2,229.1749,55,229.2,2025-02-10T14:03:00Z,1667,229.191652
229.21,229.23,229.2,58,229.2,2025-02-10T14:04:00Z,1700,229.217062
229.17,229.227,229.17,84,229.21,2025-02-10T14:05:00Z,1371,229.194218
229.17,229.23,229.17,69,229.19,2025-02-10T14:06:00Z,1952,229.206603
229.23,229.23,229.17,53,229.17,2025-02-10T14:08:00Z,1442,229.199116
229.18,229.18,229.18,80,229.18,2025-02-10T14:09:00Z,1156,229.18
229.176,229.19,229.17,63,229.19,2025-02-10T14:10:00Z,1266,229.178696
229.13,229.13,229.13,62,229.13,2025-02-10T14:11:00Z,695,229.13
229.13,229.178,229.1,40,229.11,2025-02-10T14:12:00Z,1130,229.141805
229.16,229.16,229.16,45,229.16,2025-02-10T14:15:00Z,403,229.16
229.11,229.1583,229.11,84,229.11,2025-02-10T14:16:00Z,1761,229.123771
229.1,229.178,229.1,69,229.15,2025-02-10T14:18:00Z,1970,229.123262
229.1301,229.1301,229.12,41,229.12,2025-02-10T14:19:00Z,870,229.127575
229.14,229.16,229.14,41,229.15,2025-02-10T14:20:00Z,726,229.152072
229.12,229.14,229.11,84,229.13,2025-02-10T14:21:00Z,1663,229.121875
229.11,229.11,229.1,43,229.11,2025-02-10T14:22:00Z,1509,229.109255
229.1,229.1758,229.1,54,229.12,2025-02-10T14:23:00Z,1272,229.133868
229.1,229.1,229.1,42,229.1,2025-02-10T14:24:00Z,689,229.1
229.03,229.15,228.94,535,229.1,2025-02-10T14:25:00Z,17227,229.035204
229.06,229.0794,228.96,105,229.01,2025-02-10T14:26:00Z,3454,229.034362
229.3494,229.3494,228.9801,263,228.9801,2025-02-10T14:27:00Z,49369,229.240957
229.8272,229.87,229.35,323,229.5,2025-02-10T14:28:00Z,28771,229.691297
229.5177,229.74,229.3613,139,229.74,2025-02-10T14:29:00Z,4412,229.628184
229.63,230.4819,229.19,15729,229.52,2025-02-10T14:30:00Z,955309,229.73327
229.64,229.675,229.3,2042,229.5922,2025-02-10T14:31:00Z,174964,229.504837
230.2107,230.26,229.6,2466,229.67,2025-02-10T14:32:00Z,174694,229.935965
230.09,230.35,229.91,2271,230.2124,2025-02-10T14:33:00Z,126665,230.107411
229.79,230.115,229.72,1942,230.115,2025-02-10T14:34:00Z,102745,229.894224
229.89,229.95,229.76,1901,229.81,2025-02-10T14:35:00Z,76142,229.851427
229.49,229.91,229.355,2323,229.9,2025-02-10T14:36:00Z,126533,229.646228
229.3062,229.52,229.26,1803,229.52,2025-02-10T14:37:00Z,96918,229.404136
229.6284,229.64,229.16,1923,229.33,2025-02-10T14:38:00Z,113582,229.38303
229.4012,229.635,229.24,1858,229.63,2025-02-10T14:39:00Z,135733,229.404353
229.4904,229.55,229.31,1679,229.405,2025-02-10T14:40:00Z,92219,229.45098
229.405,229.5495,229.35,1431,229.505,2025-02-10T14:41:00Z,61622,229.427276
229.46,229.505,229.33,1407,229.4259,2025-02-10T14:42:00Z,65460,229.422177
229.19,229.52,229.18,1521,229.5,2025-02-10T14:43:00Z,72791,229.35774
229.84,229.84,229.17,1957,229.19,2025-02-10T14:44:00Z,108690,229.532847
230.14,230.28,229.85,2557,229.85,2025-02-10T14:45:00Z,165801,230.077434
230.39,230.51,230.1,1950,230.1,2025-02-10T14:46:00Z,128741,230.344333
229.8211,230.4,229.8211,1567,230.4,2025-02-10T14:47:00Z,104982,230.149957
229.81,229.97,229.64,1604,229.8398,2025-02-10T14:48:00Z,82516,229.813141
229.65,230,229.6301,1394,229.7844,2025-02-10T14:49:00Z,66267,229.858518
229.87,229.88,229.6404,1252,229.65,2025-02-10T14:50:00Z,57517,229.778201
229.687,229.89,229.6101,1285,229.865,2025-02-10T14:51:00Z,50944,229.744967
229.66,229.88,229.65,1387,229.7,2025-02-10T14:52:00Z,53372,229.723511
229.68,229.8453,229.67,1042,229.67,2025-02-10T14:53:00Z,44609,229.729754
229.75,229.7962,229.53,1358,229.66,2025-02-10T14:54:00Z,64686,229.6651
229.46,229.8,229.34,1499,229.74,2025-02-10T14:55:00Z,61923,229.550792
229.36,229.55,229.36,1187,229.47,2025-02-10T14:56:00Z,62004,229.475225
229.41,229.49,229.22,1270,229.38,2025-02-10T14:57:00Z,55149,229.394324
229.2055,229.42,229.2001,1263,229.415,2025-02-10T14:58:00Z,50454,229.288601
229.16,229.3199,229.01,1887,229.225,2025-02-10T14:59:00Z,111361,229.160072
228.85,229.1999,228.8,2544,229.16,2025-02-10T15:00:00Z,123925,228.962263
228.88,228.97,228.8,1741,228.84,2025-02-10T15:01:00Z,97655,228.877943
229.01,229.06,228.83,1606,228.9,2025-02-10T15:02:00Z,92827,228.954517
228.9,229.2,228.9,1390,228.99,2025-02-10T15:03:00Z,84205,229.033604
229.14,229.22,228.86,1561,228.91,2025-02-10T15:04:00Z,107910,229.071803
229.36,229.44,229.1,2452,229.15,2025-02-10T15:05:00Z,180370,229.30847
229.6399,229.66,229.35,1562,229.36,2025-02-10T15:06:00Z,93772,229.526164
229.685,229.685,229.51,1052,229.64,2025-02-10T15:07:00Z,54140,229.588155
230,230.01,229.67,1737,229.687,2025-02-10T15:08:00Z,106023,229.875795
230.17,230.25,230,1550,230.01,2025-02-10T15:09:00Z,109889,230.101533
230.315,230.32,230.06,1880,230.15,2025-02-10T15:10:00Z,146743,230.16802
230.34,230.43,230.29,1554,230.32,2025-02-10T15:11:00Z,100249,230.352647
230.4282,230.43,230.32,1083,230.36,2025-02-10T15:12:00Z,59186,230.37269
230.42,230.45,230.17,1319,230.4202,2025-02-10T15:13:00Z,72517,230.313698
230.495,230.585,230.4,1571,230.405,2025-02-10T15:14:00Z,96262,230.51221
230.33,230.58,230.26,1400,230.54,2025-02-10T15:15:00Z,82917,230.426265
230.1902,230.3378,230.08,1224,230.31,2025-02-10T15:16:00Z,59150,230.207385
230.17,230.22,230,1010,230.22,2025-02-10T15:17:00Z,43840,230.107901
229.92,230.17,229.89,1076,230.17,2025-02-10T15:18:00Z,60659,230.010847
229.93,230,229.85,1056,229.91,2025-02-10T15:19:00Z,50021,229.925349
229.96,230.0799,229.91,1035,229.93,2025-02-10T15:20:00Z,49867,229.990018
230.025,230.043,229.85,1108,229.9551,2025-02-10T15:21:00Z,65116,229.944591
230.0878,230.17,229.99,997,230.04,2025-02-10T15:22:00Z,50353,230.085579
230.1,230.14,230.02,1098,230.1,2025-02-10T15:23:00Z,48378,230.075779
230.2,230.278,230.081,949,230.1,2025-02-10T15:24:00Z,40159,230.172891
230.15,230.225,230.08,1014,230.225,2025-02-10T15:25:00Z,41309,230.141542
230.22,230.28,230.17,1113,230.17,2025-02-10T15:26:00Z,53720,230.222122
230.07,230.24,230.07,977,230.22,2025-02-10T15:27:00Z,35783,230.135608
229.92,230.11,229.9,1115,230.07,2025-02-10T15:28:00Z,57941,229.988302
229.8662,230.01,229.85,994,229.925,2025-02-10T15:29:00Z,61668,229.921973
229.75,229.91,229.72,1379,229.89,2025-02-10T15:30:00Z,92095,229.816204
229.605,229.83,229.6,1263,229.73,2025-02-10T15:31:00Z,74164,229.72103
229.63,229.77,229.6,1463,229.6,2025-02-10T15:32:00Z,138387,229.627554
229.545,229.62,229.5,1660,229.62,2025-02-10T15:33:00Z,310880,229.589155
229.53,229.625,229.5,1090,229.53,2025-02-10T15:34:00Z,46333,229.558275
229.63,229.6998,229.52,868,229.545,2025-02-10T15:35:00Z,47011,229.592197
229.74,229.8,229.61,874,229.62,2025-02-10T15:36:00Z,48565,229.701861
229.7176,229.9116,229.67,1164,229.76,2025-02-10T15:37:00Z,59508,229.788211
229.72,229.8,229.66,1151,229.71,2025-02-10T15:38:00Z,64418,229.72433
229.68,229.75,229.65,1021,229.72,2025-02-10T15:39:00Z,50487,229.700083
229.708,229.738,229.67,724,229.6889,2025-02-10T15:40:00Z,25227,229.703409
229.7,229.82,229.7,981,229.705,2025-02-10T15:41:00Z,49538,229.749724
229.38,229.7094,229.3701,1104,229.705,2025-02-10T15:42:00Z,54152,229.540015
229.46,229.47,229.334,928,229.38,2025-02-10T15:43:00Z,36170,229.407662
229.36,229.48,229.335,856,229.47,2025-02-10T15:44:00Z,40461,229.389245
229.56,229.63,229.36,1355,229.3746,2025-02-10T15:45:00Z,95075,229.485333
229.4,229.555,229.37,1034,229.54,2025-02-10T15:46:00Z,44579,229.439105
229.405,229.48,229.38,936,229.4,2025-02-10T15:47:00Z,45117,229.42823
229.28,229.48,229.28,1137,229.41,2025-02-10T15:48:00Z,49541,229.397294
229.31,229.34,229.23,979,229.2908,2025-02-10T15:49:00Z,59222,229.27188
229.26,229.31,229.085,1524,229.31,2025-02-10T15:50:00Z,100644,229.159604
229.165,229.3,229.16,918,229.27,2025-02-10T15:51:00Z,42563,229.204333
229.2119,229.25,229.165,942,229.17,2025-02-10T15:52:00Z,42378,229.200601
229.21,229.25,229.15,846,229.23,2025-02-10T15:53:00Z,34911,229.190843
229.435,229.45,229.1901,951,229.23,2025-02-10T15:54:00Z,48809,229.312681
229.4108,229.48,229.4,898,229.435,2025-02-10T15:55:00Z,45547,229.436022
229.15,229.43,229.14,1030,229.42,2025-02-10T15:56:00Z,48696,229.308875
228.9801,229.21,228.97,1544,229.16,2025-02-10T15:57:00Z,73982,229.091154
229.095,229.1457,228.9101,1271,228.99,2025-02-10T15:58:00Z,69189,229.019875
229.04,229.11,228.98,1138,229.1,2025-02-10T15:59:00Z,61860,229.055947
229.21,229.27,229.02,1122,229.03,2025-02-10T16:00:00Z,54906,229.17062
229.08,229.32,229.03,1084,229.23,2025-02-10T16:01:00Z,54139,229.141174
229.23,229.245,229.06,760,229.06,2025-02-10T16:02:00Z,38465,229.15497
229.12,229.2416,229.12,762,229.21,2025-02-10T16:03:00Z,58664,229.194351
229.063,229.21,229.02,960,229.12,2025-02-10T16:04:00Z,63443,229.115584
229,229.1,229,905,229.0408,2025-02-10T16:05:00Z,35687,229.045483
228.995,229.11,228.949,997,229.0005,2025-02-10T16:06:00Z,57874,229.02852
228.79,229.03,228.785,1271,228.9987,2025-02-10T16:07:00Z,107472,228.916899
228.85,228.85,228.74,1260,228.79,2025-02-10T16:08:00Z,85116,228.792585
229.1491,229.1599,228.82,1003,228.84,2025-02-10T16:09:00Z,60540,228.988209
229.3277,229.3699,229.15,1201,229.15,2025-02-10T16:10:00Z,118606,229.269913
229.28,229.37,229.195,1026,229.33,2025-02-10T16:11:00Z,110556,229.25857
229.205,229.317,229.205,706,229.28,2025-02-10T16:12:00Z,35071,229.275051
229.2693,229.2693,229.14,2978,229.2,2025-02-10T16:13:00Z,75209,229.192961
229.295,229.35,229.25,1567,229.265,2025-02-10T16:14:00Z,48895,229.304256
229.16,229.2854,229.08,1198,229.28,2025-02-10T16:15:00Z,62402,229.187629
229.08,229.22,229.03,1037,229.17,2025-02-10T16:16:00Z,71343,229.107635
229.12,229.2,229.08,725,229.085,2025-02-10T16:17:00Z,39867,229.136007
229.185,229.27,229.14,708,229.14,2025-02-10T16:18:00Z,52876,229.212698
229.18,229.195,229.12,785,229.19,2025-02-10T16:19:00Z,37859,229.158027
229.32,229.42,229.19,1127,229.2,2025-02-10T16:20:00Z,55113,229.313211
228.94,229.3199,228.91,1507,229.3188,2025-02-10T16:21:00Z,86148,229.040263
229.015,229.03,228.91,889,228.93,2025-02-10T16:22:00Z,46866,228.952111
229.0001,229.076,228.96,680,229.015,2025-02-10T16:23:00Z,34325,229.013576
229.19,229.19,228.99,705,229.01,2025-02-10T16:24:00Z,39071,229.103886
229.37,229.43,229.1633,992,229.185,2025-02-10T16:25:00Z,70194,229.33979
229.36,229.4,229.33,567,229.3762,2025-02-10T16:26:00Z,25964,229.361001
229.435,229.4838,229.3699,799,229.3699,2025-02-10T16:27:00Z,51547,229.436471
229.46,229.51,229.43,754,229.4399,2025-02-10T16:28:00Z,49817,229.468276
229.36,229.46,229.2943,630,229.46,2025-02-10T16:29:00Z,28538,229.386352
229.11,229.385,229.1,812,229.3708,2025-02-10T16:30:00Z,39807,229.243917
229.075,229.2,229.07,920,229.1092,2025-02-10T16:31:00Z,47335,229.121734
228.9001,229.0719,228.88,967,229.0719,2025-02-10T16:32:00Z,91189,228.920538
228.97,228.99,228.91,752,228.92,2025-02-10T16:33:00Z,32344,228.960445
229.045,229.1,228.985,745,228.99,2025-02-10T16:34:00Z,35060,229.045467
229.09,229.14,229.02,577,229.03,2025-02-10T16:35:00Z,24809,229.098082
229.065,229.105,229.03,571,229.08,2025-02-10T16:36:00Z,23319,229.063148
229.03,229.11,229.02,496,229.08,2025-02-10T16:37:00Z,19345,229.075241
228.91,229.025,228.91,698,229.02,2025-02-10T16:38:00Z,42960,228.97785
229.0256,229.0526,228.91,575,228.912,2025-02-10T16:39:00Z,27205,229.006231
229.045,229.1,228.99,552,229.02,2025-02-10T16:40:00Z,26769,229.042475
228.995,229.07,228.99,534,229.0401,2025-02-10T16:41:00Z,21422,229.024399
228.96,229.055,228.96,640,228.9991,2025-02-10T16:42:00Z,26692,229.001681
228.994,229,228.915,543,228.98,2025-02-10T16:43:00Z,19875,228.96469
229.05,229.07,228.995,524,229.01,2025-02-10T16:44:00Z,18759,229.034028
229,229.05,228.97,621,229.05,2025-02-10T16:45:00Z,30841,229.006458
228.94,229.02,228.94,666,228.9907,2025-02-10T16:46:00Z,33091,228.983472
228.78,228.95,228.77,951,228.95,2025-02-10T16:47:00Z,53941,228.870687
228.79,228.857,228.78,613,228.79,2025-02-10T16:48:00Z,26155,228.805082
228.945,229.01,228.79,870,228.8024,2025-02-10T16:49:00Z,48416,228.936948
228.95,228.97,228.91,645,228.95,2025-02-10T16:50:00Z,30988,228.946535
229.05,229.05,228.915,668,228.95,2025-02-10T16:51:00Z,38016,228.964508
229.04,229.08,228.98,783,229.048,2025-02-10T16:52:00Z,40947,229.03469
228.96,229.05,228.96,652,229.028,2025-02-10T16:53:00Z,33525,228.99297
229.04,229.0406,228.9679,534,228.9679,2025-02-10T16:54:00Z,45317,229.003771
229.09,229.1,229.03,766,229.05,2025-02-10T16:55:00Z,78829,229.087288
229.15,229.2,229.0813,724,229.0826,2025-02-10T16:56:00Z,53591,229.13
229.215,229.28,229.18,619,229.18,2025-02-10T16:57:00Z,32259,229.238589
229.285,229.3,229.21,645,229.22,2025-02-10T16:58:00Z,26524,229.253693
229.22,229.29,229.19,584,229.28,2025-02-10T16:59:00Z,36932,229.233033
229.04,229.218,229.02,763,229.21,2025-02-10T17:00:00Z,47158,229.128526
229.12,229.195,229.04,510,229.04,2025-02-10T17:01:00Z,25788,229.135924
229.15,229.255,229.12,514,229.12,2025-02-10T17:02:00Z,24579,229.195111
229.08,229.17,229.06,489,229.145,2025-02-10T17:03:00Z,20704,229.116054
228.99,229.07,228.97,537,229.07,2025-02-10T17:04:00Z,26481,229.026796
228.76,229,228.76,1028,228.99,2025-02-10T17:05:00Z,105372,228.874725
228.81,228.9154,228.76,707,228.77,2025-02-10T17:06:00Z,37354,228.830742
228.728,228.8151,228.66,1011,228.81,2025-02-10T17:07:00Z,57130,228.735458
228.6326,228.7734,228.62,809,228.73,2025-02-10T17:08:00Z,49996,228.669114
228.63,228.7,228.586,691,228.64,2025-02-10T17:09:00Z,41255,228.637705
228.5492,228.63,228.45,1401,228.63,2025-02-10T17:10:00Z,69052,228.524854
228.445,228.57,228.42,876,228.56,2025-02-10T17:11:00Z,61846,228.465146
228.45,228.52,228.405,882,228.45,2025-02-10T17:12:00Z,62001,228.448405
228.4083,228.455,228.375,805,228.455,2025-02-10T17:13:00Z,51341,228.414919
228.5,228.545,228.4,643,228.4003,2025-02-10T17:14:00Z,45524,228.470808
228.37,228.49,228.27,1236,228.49,2025-02-10T17:15:00Z,81268,228.353125
