"c","h","l","n","o","t","v","vw"
187.44,187.44,187.44,16,187.44,"2024-05-14T21:34:00Z",168,187.44
187.49,187.49,187.47,39,187.47,"2024-05-14T21:35:00Z",803,187.478785
187.55,187.57,187.55,27,187.55,"2024-05-14T21:36:00Z",3182,187.557579
187.55,187.55,187.55,10,187.55,"2024-05-14T21:37:00Z",1337,187.55
187.56,187.56,187.56,27,187.56,"2024-05-14T21:40:00Z",640,187.56
187.52,187.52,187.52,15,187.52,"2024-05-14T21:41:00Z",158,187.52
187.52,187.52,187.52,19,187.52,"2024-05-14T21:44:00Z",137,187.52
187.5,187.5,187.5,18,187.5,"2024-05-14T21:52:00Z",237,187.5
187.55,187.55,187.55,19,187.55,"2024-05-14T21:59:00Z",487,187.55
187.64,187.64,187.43,40,187.58,"2024-05-14T22:01:00Z",19961,187.441557
187.48,187.48,187.48,13,187.48,"2024-05-14T22:03:00Z",167,187.48
187.5377,187.5377,187.5377,9,187.5377,"2024-05-14T22:06:00Z",517,187.5377
187.6,187.64,187.6,22,187.64,"2024-05-14T22:07:00Z",1287,187.603918
187.65,187.65,187.49,41,187.58,"2024-05-14T22:09:00Z",2327,187.574779
187.51,187.51,187.51,13,187.51,"2024-05-14T22:11:00Z",166,187.51
187.5598,187.5598,187.5598,13,187.5598,"2024-05-14T22:14:00Z",2036,187.5598
187.51,187.57,187.51,16,187.5607,"2024-05-14T22:15:00Z",340,187.546785
187.51,187.53,187.51,21,187.53,"2024-05-14T22:16:00Z",3493,187.516377
187.57,187.57,187.57,18,187.57,"2024-05-14T22:17:00Z",1074,187.57
187.65,187.65,187.65,40,187.65,"2024-05-14T22:19:00Z",1374,187.65
187.65,187.65,187.65,21,187.65,"2024-05-14T22:20:00Z",409,187.65
187.76,187.76,187.65,33,187.65,"2024-05-14T22:21:00Z",4246,187.705334
187.7,187.7446,187.7,13,187.7446,"2024-05-14T22:24:00Z",612,187.725534
187.7,187.7,187.7,11,187.7,"2024-05-14T22:25:00Z",293,187.7
187.7,187.7,187.7,14,187.7,"2024-05-14T22:27:00Z",258,187.7
187.7,187.7,187.7,11,187.7,"2024-05-14T22:31:00Z",174,187.7
187.66,187.66,187.66,15,187.66,"2024-05-14T22:33:00Z",239,187.66
187.66,187.66,187.66,13,187.66,"2024-05-14T22:37:00Z",130,187.66
187.65,187.65,187.65,11,187.65,"2024-05-14T22:38:00Z",1066,187.65
187.53,187.53,187.53,22,187.53,"2024-05-14T22:47:00Z",624,187.53
187.5,187.53,187.5,26,187.53,"2024-05-14T22:48:00Z",842,187.51
187.65,187.65,187.65,4,187.65,"2024-05-14T22:49:00Z",854,187.65
187.53,187.56,187.53,9,187.56,"2024-05-14T22:50:00Z",1054,187.541111
187.6383,187.6383,187.6383,9,187.6383,"2024-05-14T22:52:00Z",528,187.6383
187.5,187.5,187.5,10,187.5,"2024-05-14T22:53:00Z",3041,187.5
187.49,187.53,187.49,26,187.53,"2024-05-14T22:54:00Z",3057,187.501131
187.55,187.55,187.55,8,187.55,"2024-05-14T22:55:00Z",314,187.55
187.55,187.55,187.55,26,187.55,"2024-05-14T22:56:00Z",365,187.55
187.62,187.62,187.62,9,187.62,"2024-05-14T22:59:00Z",221,187.62
187.6,187.6,187.6,11,187.6,"2024-05-14T23:00:00Z",623,187.6
187.65,187.65,187.61,21,187.61,"2024-05-14T23:01:00Z",739,187.640719
187.65,187.65,187.65,8,187.65,"2024-05-14T23:02:00Z",571,187.65
187.6884,187.69,187.64,48,187.64,"2024-05-14T23:03:00Z",3729,187.669161
187.75,187.75,187.68,35,187.68,"2024-05-14T23:04:00Z",1068,187.708364
187.8,187.8,187.68,60,187.74,"2024-05-14T23:05:00Z",1564,187.752286
187.6,187.7,187.6,32,187.7,"2024-05-14T23:06:00Z",3958,187.615838
187.6,187.6,187.6,22,187.6,"2024-05-14T23:08:00Z",483,187.6
187.56,187.56,187.56,8,187.56,"2024-05-14T23:12:00Z",107,187.56
187.5591,187.5591,187.5591,18,187.5591,"2024-05-14T23:13:00Z",310,187.5591
187.56,187.56,187.52,30,187.55,"2024-05-14T23:15:00Z",1072,187.545164
187.52,187.55,187.52,18,187.55,"2024-05-14T23:16:00Z",529,187.5275
187.6,187.6,187.6,19,187.6,"2024-05-14T23:20:00Z",487,187.6
187.59,187.59,187.59,16,187.59,"2024-05-14T23:23:00Z",330,187.59
187.52,187.52,187.52,9,187.52,"2024-05-14T23:27:00Z",186,187.52
187.51,187.51,187.51,19,187.51,"2024-05-14T23:35:00Z",2020,187.51
187.5,187.5,187.5,11,187.5,"2024-05-14T23:36:00Z",172,187.5
187.5,187.5,187.5,17,187.5,"2024-05-14T23:38:00Z",360,187.5
187.47,187.47,187.47,23,187.47,"2024-05-14T23:39:00Z",728,187.47
187.59,187.59,187.55,68,187.55,"2024-05-14T23:41:00Z",2503,187.577138
187.59,187.6,187.59,22,187.6,"2024-05-14T23:42:00Z",3375,187.598004
187.55,187.55,187.55,17,187.55,"2024-05-14T23:48:00Z",790,187.55
187.54,187.54,187.54,18,187.54,"2024-05-14T23:49:00Z",1253,187.54
187.55,187.55,187.55,14,187.55,"2024-05-14T23:52:00Z",455,187.55
187.54,187.54,187.54,16,187.54,"2024-05-14T23:53:00Z",510,187.54
187.48,187.48,187.45,19,187.45,"2024-05-14T23:54:00Z",323,187.465
187.5,187.5,187.48,22,187.48,"2024-05-14T23:56:00Z",796,187.485545
187.48,187.48,187.48,22,187.48,"2024-05-14T23:57:00Z",445,187.48
187.45,187.45,187.45,22,187.45,"2024-05-14T23:58:00Z",897,187.45
187.45,187.45,187.45,17,187.45,"2024-05-14T23:59:00Z",518,187.45
187.41,187.43,187.41,61,187.43,"2024-05-15T08:00:00Z",447,187.420099
187.21,187.21,187.21,26,187.21,"2024-05-15T08:01:00Z",819,187.21
187.17,187.24,187.17,23,187.24,"2024-05-15T08:04:00Z",1002,187.187778
187,187.12,187,66,187.12,"2024-05-15T08:05:00Z",1945,187.048
187.2,187.2,187.19,15,187.19,"2024-05-15T08:06:00Z",1063,187.198534
187.09,187.09,187.09,3,187.09,"2024-05-15T08:12:00Z",103,187.09
187.12,187.12,187.12,4,187.12,"2024-05-15T08:13:00Z",185,187.12
187.15,187.15,187.15,10,187.15,"2024-05-15T08:17:00Z",1309,187.15
187.16,187.17,187.16,7,187.17,"2024-05-15T08:24:00Z",478,187.162425
187.33,187.33,187.32,20,187.32,"2024-05-15T08:31:00Z",863,187.325127
187.33,187.33,187.33,3,187.33,"2024-05-15T08:53:00Z",153,187.33
187.34,187.34,187.33,9,187.33,"2024-05-15T08:57:00Z",655,187.3345
187.35,187.35,187.34,13,187.34,"2024-05-15T09:01:00Z",767,187.341678
187.35,187.35,187.35,36,187.35,"2024-05-15T09:04:00Z",447,187.35
187.37,187.37,187.37,4,187.37,"2024-05-15T09:09:00Z",119,187.37
187.33,187.34,187.33,19,187.34,"2024-05-15T09:11:00Z",1058,187.333716
187.33,187.33,187.33,8,187.33,"2024-05-15T09:14:00Z",195,187.33
187.3,187.3,187.3,41,187.3,"2024-05-15T09:31:00Z",1842,187.3
187.3,187.3,187.3,19,187.3,"2024-05-15T09:32:00Z",334,187.3
187.35,187.35,187.35,16,187.35,"2024-05-15T09:44:00Z",813,187.35
187.35,187.35,187.35,5,187.35,"2024-05-15T09:45:00Z",201,187.35
187.34,187.34,187.34,16,187.34,"2024-05-15T09:48:00Z",463,187.34
187.3,187.3,187.3,21,187.3,"2024-05-15T09:53:00Z",1008,187.3
187.3,187.3,187.3,14,187.3,"2024-05-15T09:56:00Z",394,187.3
187.27,187.27,187.27,22,187.27,"2024-05-15T10:07:00Z",414,187.27
187.2,187.2,187.2,11,187.2,"2024-05-15T10:36:00Z",304,187.2
187.2,187.2,187.2,18,187.2,"2024-05-15T10:58:00Z",576,187.2
187.25,187.3,187.24,147,187.24,"2024-05-15T11:00:00Z",4046,187.263233
187.25,187.25,187.25,21,187.25,"2024-05-15T11:01:00Z",1355,187.25
187.29,187.32,187.29,8,187.32,"2024-05-15T11:09:00Z",304,187.30049
187.35,187.35,187.33,11,187.33,"2024-05-15T11:14:00Z",483,187.343266
187.3,187.3,187.3,42,187.3,"2024-05-15T11:17:00Z",3155,187.3
187.3,187.31,187.3,12,187.31,"2024-05-15T11:28:00Z",1539,187.306902
187.2,187.27,187.2,67,187.27,"2024-05-15T11:29:00Z",2637,187.221545
187.25,187.25,187.25,18,187.25,"2024-05-15T11:30:00Z",1951,187.25
187.2,187.21,187.2,15,187.21,"2024-05-15T11:31:00Z",433,187.205809
187.23,187.23,187.23,13,187.23,"2024-05-15T11:35:00Z",162,187.23
187.2,187.2,187.2,12,187.2,"2024-05-15T11:37:00Z",484,187.2
187.2,187.2,187.2,19,187.2,"2024-05-15T11:38:00Z",782,187.2
187.2,187.2,187.2,9,187.2,"2024-05-15T11:39:00Z",402,187.2
187.25,187.25,187.25,25,187.25,"2024-05-15T11:45:00Z",773,187.25
187.25,187.25,187.21,9,187.21,"2024-05-15T11:46:00Z",232,187.23
187.25,187.25,187.25,27,187.25,"2024-05-15T11:50:00Z",1076,187.25
187.23,187.23,187.23,5,187.23,"2024-05-15T11:52:00Z",131,187.23
187.25,187.25,187.25,21,187.25,"2024-05-15T11:53:00Z",5955,187.25
187.27,187.27,187.27,32,187.27,"2024-05-15T11:54:00Z",915,187.27
187.3,187.3,187.3,8,187.3,"2024-05-15T11:55:00Z",1034,187.3
187.3,187.3,187.3,19,187.3,"2024-05-15T11:58:00Z",773,187.3
187.3,187.3,187.3,10,187.3,"2024-05-15T11:59:00Z",196,187.3
187.27,187.4,187.1704,523,187.29,"2024-05-15T12:00:00Z",817675,187.312727
187.25,187.25,187.25,296,187.25,"2024-05-15T12:01:00Z",1319,187.25
187.3,187.3,187.3,39,187.3,"2024-05-15T12:03:00Z",354,187.3
187.28,187.44,187.25,218,187.25,"2024-05-15T12:04:00Z",2425,187.393215
187.3,187.3,187.3,238,187.3,"2024-05-15T12:05:00Z",1380,187.3
187.43,187.43,187.43,106,187.43,"2024-05-15T12:06:00Z",767,187.43
187.3,187.3,187.27,81,187.27,"2024-05-15T12:07:00Z",590,187.287395
187.43,187.43,187.43,95,187.43,"2024-05-15T12:08:00Z",743,187.43
187.29,187.29,187.29,26,187.29,"2024-05-15T12:10:00Z",254,187.29
187.26,187.26,187.26,24,187.26,"2024-05-15T12:12:00Z",839,187.26
187.25,187.26,187.25,31,187.25,"2024-05-15T12:13:00Z",3125,187.250363
187.2,187.23,187.2,84,187.23,"2024-05-15T12:14:00Z",3351,187.214777
187.2097,187.21,187.2097,29,187.21,"2024-05-15T12:15:00Z",2392,187.209986
187.1,187.19,187.1,89,187.19,"2024-05-15T12:16:00Z",2783,187.137665
187.1001,187.1001,187.1001,12,187.1001,"2024-05-15T12:17:00Z",619,187.1001
187.1,187.1,187.1,21,187.1,"2024-05-15T12:18:00Z",401,187.1
187.12,187.1775,187.12,33,187.1775,"2024-05-15T12:19:00Z",1096,187.167917
187.06,187.1,187.06,50,187.1,"2024-05-15T12:21:00Z",1049,187.07355
187.03,187.06,187.01,32,187.06,"2024-05-15T12:23:00Z",779,187.04
187.19,187.195,187.05,75,187.05,"2024-05-15T12:24:00Z",4860,187.154816
187.2,187.2,187.2,39,187.2,"2024-05-15T12:25:00Z",754,187.2
187.15,187.16,187.15,26,187.15,"2024-05-15T12:26:00Z",1326,187.153744
187,187.2673,187,152,187.16,"2024-05-15T12:27:00Z",6916,187.092869
187.25,187.25,187.19,78,187.19,"2024-05-15T12:28:00Z",2015,187.221457
187.1,187.1,187.02,41,187.02,"2024-05-15T12:29:00Z",3835,187.088506
187.89,188.12,187.15,883,187.15,"2024-05-15T12:30:00Z",42529,187.822811
188.13,188.23,187.8402,283,188,"2024-05-15T12:31:00Z",17396,188.158021
188.04,188.2,188.04,172,188.1996,"2024-05-15T12:32:00Z",9996,188.147621
188.1,188.2,188.05,149,188.05,"2024-05-15T12:33:00Z",14965,188.150976
188,188.15,187.96,191,188.11,"2024-05-15T12:34:00Z",6864,188.043284
188.09,188.1,187.95,180,188,"2024-05-15T12:35:00Z",7168,188.046782
188.02,188.15,188.02,156,188.09,"2024-05-15T12:36:00Z",11988,188.103917
187.8599,188.04,187.7,217,188.01,"2024-05-15T12:37:00Z",13283,187.968466
187.91,187.98,187.88,85,187.98,"2024-05-15T12:38:00Z",10950,187.90383
187.65,187.9,187.52,204,187.9,"2024-05-15T12:39:00Z",9913,187.655077
187.7,187.92,187.614,270,187.614,"2024-05-15T12:40:00Z",14018,187.785297
187.74,187.74,187.67,138,187.67,"2024-05-15T12:41:00Z",10299,187.71239
187.75,187.78,187.72,101,187.74,"2024-05-15T12:42:00Z",5859,187.742783
187.74,187.79,187.71,85,187.75,"2024-05-15T12:43:00Z",4921,187.735896
187.9,187.9479,187.74,177,187.75,"2024-05-15T12:44:00Z",13612,187.887799
187.846,187.9,187.78,157,187.9,"2024-05-15T12:45:00Z",12775,187.856768
187.77,187.85,187.75,87,187.8497,"2024-05-15T12:46:00Z",5044,187.799631
187.82,187.82,187.82,68,187.82,"2024-05-15T12:47:00Z",1363,187.82
187.91,187.99,187.83,115,187.85,"2024-05-15T12:48:00Z",5715,187.938741
188,188,187.96,154,187.99,"2024-05-15T12:49:00Z",6473,187.983132
188.08,188.08,188,113,188,"2024-05-15T12:50:00Z",6018,188.044251
188.11,188.11,188.05,203,188.08,"2024-05-15T12:51:00Z",10676,188.075973
187.94,188.11,187.94,173,188.11,"2024-05-15T12:52:00Z",7901,188.004318
187.76,188,187.7503,354,187.91,"2024-05-15T12:53:00Z",20910,187.812764
187.8,187.87,187.8,121,187.8,"2024-05-15T12:54:00Z",7626,187.802775
187.8,187.9736,187.78,96,187.81,"2024-05-15T12:55:00Z",4422,187.80822
187.77,187.8,187.77,73,187.8,"2024-05-15T12:56:00Z",2352,187.787685
187.76,187.8,187.76,57,187.8,"2024-05-15T12:57:00Z",1740,187.79532
187.72,187.76,187.65,169,187.76,"2024-05-15T12:58:00Z",15326,187.741919
187.75,187.7599,187.7,51,187.7,"2024-05-15T12:59:00Z",3194,187.735636
187.67,187.76,187.67,118,187.76,"2024-05-15T13:00:00Z",4852,187.698701
187.75,187.75,187.61,121,187.66,"2024-05-15T13:01:00Z",3945,187.65539
187.72,187.76,187.71,59,187.74,"2024-05-15T13:02:00Z",1905,187.723925
187.66,187.66,187.66,77,187.66,"2024-05-15T13:03:00Z",948,187.66
187.7999,187.8,187.6602,114,187.71,"2024-05-15T13:04:00Z",6468,187.763383
187.7503,187.76,187.73,62,187.76,"2024-05-15T13:05:00Z",3200,187.74741
187.67,187.75,187.67,97,187.75,"2024-05-15T13:06:00Z",4666,187.692021
187.7,187.7,187.68,71,187.7,"2024-05-15T13:07:00Z",3255,187.692605
187.74,187.74,187.6901,60,187.6901,"2024-05-15T13:08:00Z",1201,187.70364
187.8,187.8,187.7,123,187.7,"2024-05-15T13:09:00Z",8625,187.786859
187.77,187.77,187.75,60,187.75,"2024-05-15T13:10:00Z",980,187.759709
187.79,187.83,187.74,153,187.76,"2024-05-15T13:11:00Z",10268,187.789769
187.82,187.827,187.82,65,187.82,"2024-05-15T13:12:00Z",1141,187.821349
187.86,187.86,187.8401,105,187.85,"2024-05-15T13:13:00Z",5992,187.851367
187.86,187.88,187.86,69,187.8755,"2024-05-15T13:14:00Z",2446,187.874207
187.88,187.9,187.88,74,187.9,"2024-05-15T13:15:00Z",3883,187.88185
187.8,187.83,187.8,106,187.81,"2024-05-15T13:16:00Z",2791,187.817655
187.83,187.8638,187.83,66,187.83,"2024-05-15T13:17:00Z",2166,187.844274
187.82,187.82,187.8,67,187.8,"2024-05-15T13:18:00Z",2716,187.802572
187.75,187.81,187.75,82,187.8,"2024-05-15T13:19:00Z",2266,187.782888
187.8,187.8,187.75,91,187.75,"2024-05-15T13:20:00Z",3194,187.75912
187.75,187.8,187.75,93,187.8,"2024-05-15T13:21:00Z",3334,187.758207
187.8,187.8,187.77,80,187.77,"2024-05-15T13:22:00Z",1520,187.788762
187.69,187.81,187.69,169,187.79,"2024-05-15T13:23:00Z",7513,187.740646
187.82,187.82,187.7,58,187.7,"2024-05-15T13:24:00Z",1894,187.768047
187.59,187.73,187.5,262,187.73,"2024-05-15T13:25:00Z",13204,187.612983
187.5,187.62,187.41,262,187.56,"2024-05-15T13:26:00Z",12584,187.533798
187.74,187.9,187.2,361,187.45,"2024-05-15T13:27:00Z",18550,187.503592
188,188,187.9,350,187.9,"2024-05-15T13:28:00Z",19963,187.967859
187.83,188,187.83,369,187.99,"2024-05-15T13:29:00Z",48736,187.962067
188.57,188.65,187.83,9330,187.83,"2024-05-15T13:30:00Z",1314237,188.119319
187.95,188.6,187.9334,3169,188.555,"2024-05-15T13:31:00Z",282095,188.337996
187.5099,187.95,187.465,3471,187.95,"2024-05-15T13:32:00Z",269357,187.713019
187.68,187.8,187.38,3052,187.485,"2024-05-15T13:33:00Z",214769,187.578344
187.7,187.74,187.6,1801,187.665,"2024-05-15T13:34:00Z",148231,187.691389
187.72,187.73,187.52,2089,187.71,"2024-05-15T13:35:00Z",159219,187.617691
187.95,188.06,187.66,2669,187.7001,"2024-05-15T13:36:00Z",239080,187.924477
187.735,187.95,187.72,2254,187.945,"2024-05-15T13:37:00Z",167347,187.828879
187.52,187.74,187.45,2084,187.73,"2024-05-15T13:38:00Z",216918,187.554286
187.76,187.7799,187.37,2016,187.525,"2024-05-15T13:39:00Z",164854,187.615617
187.87,187.87,187.7,2074,187.7634,"2024-05-15T13:40:00Z",166433,187.78655
188.11,188.14,187.82,2312,187.878,"2024-05-15T13:41:00Z",206893,188.033212
188.205,188.25,188.05,2257,188.115,"2024-05-15T13:42:00Z",219851,188.170915
188.115,188.28,188.06,2132,188.2334,"2024-05-15T13:43:00Z",164234,188.136512
187.9132,188.2,187.89,2358,188.12,"2024-05-15T13:44:00Z",192773,188.035734
187.88,188.0492,187.81,2359,187.92,"2024-05-15T13:45:00Z",218189,187.935602
187.86,187.97,187.84,1696,187.91,"2024-05-15T13:46:00Z",138589,187.910473
188.28,188.29,187.85,2104,187.86,"2024-05-15T13:47:00Z",172531,188.084472
188.23,188.32,188.2,2149,188.29,"2024-05-15T13:48:00Z",184297,188.270271
188.16,188.35,188.12,2222,188.225,"2024-05-15T13:49:00Z",183443,188.261771
188.105,188.25,188.04,1762,188.165,"2024-05-15T13:50:00Z",135695,188.145435
188.3,188.325,188.08,2118,188.11,"2024-05-15T13:51:00Z",245654,188.203695
188.185,188.325,188.17,1460,188.3,"2024-05-15T13:52:00Z",130686,188.239626
188.33,188.3718,188.1809,2150,188.1809,"2024-05-15T13:53:00Z",285626,188.305334
188.19,188.34,188.18,2007,188.3111,"2024-05-15T13:54:00Z",152112,188.248853
188.465,188.476,188.11,2261,188.2,"2024-05-15T13:55:00Z",249131,188.320166
188.585,188.65,188.44,3022,188.465,"2024-05-15T13:56:00Z",268617,188.538452
188.54,188.585,188.5,1711,188.58,"2024-05-15T13:57:00Z",135029,188.535962
188.7,188.71,188.5301,1833,188.55,"2024-05-15T13:58:00Z",172724,188.629678
188.87,188.89,188.69,3735,188.71,"2024-05-15T13:59:00Z",342647,188.79187
188.93,188.93,188.8,2813,188.8521,"2024-05-15T14:00:00Z",243831,188.8794
189.05,189.06,188.91,5514,188.92,"2024-05-15T14:01:00Z",614360,189.009771
189.085,189.15,188.9779,2966,189.055,"2024-05-15T14:02:00Z",253891,189.061282
189.175,189.21,189.08,2421,189.08,"2024-05-15T14:03:00Z",201903,189.152298
189.28,189.31,189.165,2915,189.19,"2024-05-15T14:04:00Z",308432,189.258386
189.3198,189.38,189.18,3533,189.29,"2024-05-15T14:05:00Z",302265,189.296521
189.17,189.32,189.12,2776,189.3185,"2024-05-15T14:06:00Z",242214,189.212386
189.125,189.16,189.02,2602,189.16,"2024-05-15T14:07:00Z",192383,189.100217
189.14,189.21,189.0939,2075,189.1299,"2024-05-15T14:08:00Z",160702,189.143502
189.125,189.17,189.03,2068,189.13,"2024-05-15T14:09:00Z",155529,189.097553
189.279,189.285,189.09,2219,189.115,"2024-05-15T14:10:00Z",334477,189.232659
189.275,189.31,189.18,2609,189.27,"2024-05-15T14:11:00Z",221040,189.249425
189.22,189.32,189.19,2301,189.27,"2024-05-15T14:12:00Z",258295,189.262278
189.28,189.35,189.2,2179,189.215,"2024-05-15T14:13:00Z",178477,189.292337
189.3713,189.38,189.235,2121,189.285,"2024-05-15T14:14:00Z",222437,189.300502
189.39,189.43,189.36,2371,189.38,"2024-05-15T14:15:00Z",212221,189.400827
189.415,189.44,189.365,1709,189.3827,"2024-05-15T14:16:00Z",194980,189.411434
189.3901,189.45,189.34,1947,189.415,"2024-05-15T14:17:00Z",157317,189.400893
189.425,189.49,189.38,1921,189.4,"2024-05-15T14:18:00Z",157220,189.432346
189.58,189.59,189.39,3600,189.425,"2024-05-15T14:19:00Z",369504,189.492911
189.64,189.64,189.565,2163,189.57,"2024-05-15T14:20:00Z",190704,189.600583
189.5,189.66,189.395,2584,189.65,"2024-05-15T14:21:00Z",245483,189.542762
189.57,189.57,189.485,1429,189.4922,"2024-05-15T14:22:00Z",116053,189.538634
189.635,189.64,189.53,1660,189.58,"2024-05-15T14:23:00Z",147858,189.591124
189.665,189.73,189.6301,1963,189.6301,"2024-05-15T14:24:00Z",162871,189.687906
189.66,189.725,189.64,1726,189.66,"2024-05-15T14:25:00Z",140131,189.679924
189.575,189.66,189.525,2519,189.66,"2024-05-15T14:26:00Z",224517,189.57189
189.64,189.66,189.54,3215,189.5702,"2024-05-15T14:27:00Z",143284,189.604838
189.655,189.69,189.58,2818,189.6401,"2024-05-15T14:28:00Z",157540,189.637062
189.579,189.685,189.5,2804,189.6574,"2024-05-15T14:29:00Z",129664,189.572843
189.6276,189.6278,189.52,3149,189.58,"2024-05-15T14:30:00Z",127438,189.560312
189.635,189.66,189.615,3601,189.63,"2024-05-15T14:31:00Z",137614,189.633768
189.54,189.65,189.53,4319,189.64,"2024-05-15T14:32:00Z",175105,189.585929
189.565,189.6,189.53,4632,189.535,"2024-05-15T14:33:00Z",274769,189.557445
189.645,189.66,189.56,4763,189.565,"2024-05-15T14:34:00Z",267756,189.598147
189.729,189.729,189.585,4121,189.64,"2024-05-15T14:35:00Z",147013,189.642093
189.68,189.73,189.665,4213,189.73,"2024-05-15T14:36:00Z",147584,189.707882
189.715,189.775,189.64,4895,189.675,"2024-05-15T14:37:00Z",378530,189.737783
189.76,189.78,189.65,4309,189.71,"2024-05-15T14:38:00Z",174284,189.742802
189.8,189.84,189.75,4587,189.769,"2024-05-15T14:39:00Z",204543,189.795453
189.8823,189.905,189.805,4402,189.805,"2024-05-15T14:40:00Z",246130,189.869382
189.845,189.9388,189.84,4160,189.885,"2024-05-15T14:41:00Z",192274,189.905672
189.758,189.875,189.675,4201,189.84,"2024-05-15T14:42:00Z",316710,189.786234
189.805,189.825,189.72,3856,189.75,"2024-05-15T14:43:00Z",172530,189.774549
189.87,189.87,189.8,2928,189.81,"2024-05-15T14:44:00Z",95781,189.833747
189.805,189.8699,189.73,3402,189.8659,"2024-05-15T14:45:00Z",118996,189.80014
189.83,189.83,189.75,3309,189.8,"2024-05-15T14:46:00Z",126084,189.784199
189.8177,189.84,189.77,2851,189.825,"2024-05-15T14:47:00Z",93831,189.805018
189.785,189.815,189.755,2576,189.815,"2024-05-15T14:48:00Z",121466,189.785052
189.8,189.828,189.73,2803,189.785,"2024-05-15T14:49:00Z",146000,189.783825
189.8101,189.88,189.785,2741,189.8,"2024-05-15T14:50:00Z",110490,189.836557
189.81,189.855,189.78,2967,189.82,"2024-05-15T14:51:00Z",115078,189.820335
189.875,189.88,189.77,2550,189.81,"2024-05-15T14:52:00Z",87093,189.827608
189.865,189.89,189.835,2423,189.875,"2024-05-15T14:53:00Z",78992,189.867475
189.845,189.8988,189.83,2886,189.865,"2024-05-15T14:54:00Z",106173,189.862879
189.88,189.89,189.82,3242,189.845,"2024-05-15T14:55:00Z",76513,189.865021
189.92,189.925,189.875,3633,189.875,"2024-05-15T14:56:00Z",110565,189.906589
189.91,189.95,189.89,4488,189.9198,"2024-05-15T14:57:00Z",196025,189.927928
189.875,189.9,189.84,4082,189.89,"2024-05-15T14:58:00Z",113480,189.860615
189.92,189.93,189.87,3694,189.875,"2024-05-15T14:59:00Z",83714,189.902745
189.8998,189.96,189.87,4166,189.93,"2024-05-15T15:00:00Z",215294,189.921708
189.915,189.94,189.88,3664,189.9,"2024-05-15T15:01:00Z",98439,189.906698
189.86,189.92,189.845,3461,189.91,"2024-05-15T15:02:00Z",94861,189.884267
189.785,189.865,189.785,3718,189.86,"2024-05-15T15:03:00Z",146604,189.831985
189.74,189.85,189.7201,3421,189.785,"2024-05-15T15:04:00Z",144318,189.79755
189.815,189.82,189.74,3323,189.7498,"2024-05-15T15:05:00Z",383468,189.769802
189.865,189.88,189.77,3131,189.825,"2024-05-15T15:06:00Z",97735,189.834292
189.8299,189.905,189.8,3137,189.8621,"2024-05-15T15:07:00Z",120728,189.871589
189.834,189.87,189.785,3021,189.83,"2024-05-15T15:08:00Z",137525,189.829601
189.8572,189.88,189.83,2607,189.84,"2024-05-15T15:09:00Z",85466,189.859007
189.8854,189.9,189.81,2752,189.8527,"2024-05-15T15:10:00Z",90163,189.861741
189.87,189.89,189.85,2657,189.8812,"2024-05-15T15:11:00Z",98651,189.871471
189.86,189.88,189.8501,2642,189.87,"2024-05-15T15:12:00Z",77989,189.869917
189.885,189.9,189.815,3141,189.858,"2024-05-15T15:13:00Z",156479,189.860842
189.925,189.9425,189.86,2703,189.8889,"2024-05-15T15:14:00Z",120977,189.908515
189.9399,189.97,189.92,2816,189.93,"2024-05-15T15:15:00Z",170060,189.946437
189.955,189.97,189.91,2782,189.935,"2024-05-15T15:16:00Z",121577,189.941753
189.95,189.965,189.93,2176,189.96,"2024-05-15T15:17:00Z",67405,189.95248
189.945,189.96,189.91,2483,189.955,"2024-05-15T15:18:00Z",100754,189.936904
189.965,189.97,189.935,2246,189.9499,"2024-05-15T15:19:00Z",61076,189.950642
189.965,189.98,189.9301,2382,189.97,"2024-05-15T15:20:00Z",143023,189.957451
189.97,189.97,189.94,2410,189.965,"2024-05-15T15:21:00Z",98042,189.955323
189.965,190,189.94,3274,189.965,"2024-05-15T15:22:00Z",202200,189.975603
189.895,189.96,189.88,2395,189.96,"2024-05-15T15:23:00Z",96150,189.932954
189.91,189.945,189.8701,2394,189.8999,"2024-05-15T15:24:00Z",91400,189.910304
189.91,189.92,189.87,2716,189.92,"2024-05-15T15:25:00Z",134860,189.907949
189.98,189.99,189.901,2724,189.905,"2024-05-15T15:26:00Z",139943,189.961201
189.99,189.995,189.97,3094,189.97,"2024-05-15T15:27:00Z",265048,189.984483
189.87,190.07,189.75,18045,189.99,"2024-05-15T15:28:00Z",1792479,189.974075
189.92,190,189.865,4078,189.87,"2024-05-15T15:29:00Z",185141,189.962128
189.862,189.94,189.86,3253,189.925,"2024-05-15T15:30:00Z",106268,189.901957
189.885,189.89,189.82,3108,189.87,"2024-05-15T15:31:00Z",137452,189.858255
189.8622,189.9,189.84,2405,189.89,"2024-05-15T15:32:00Z",73218,189.87208
189.7979,189.8676,189.78,2071,189.8676,"2024-05-15T15:33:00Z",149845,189.814799
189.72,189.8,189.67,1538,189.795,"2024-05-15T15:34:00Z",147754,189.715559
189.707,189.745,189.7002,1099,189.7201,"2024-05-15T15:35:00Z",86342,189.727909
189.72,189.8,189.695,1388,189.71,"2024-05-15T15:36:00Z",114575,189.759423
189.675,189.75,189.66,975,189.7226,"2024-05-15T15:37:00Z",69818,189.70642
189.571,189.69,189.571,1266,189.68,"2024-05-15T15:38:00Z",117378,189.655674
