"c","h","l","n","o","t","v","vw"
215.48,215.685,215.33,3419,215.685,"2024-07-01T16:00:00Z",186583,215.527837
215.7,215.73,215.44,3185,215.47,"2024-07-01T16:01:00Z",109958,215.599829
215.66,215.7,215.56,2796,215.6699,"2024-07-01T16:02:00Z",105965,215.621768
215.6,215.69,215.56,2455,215.66,"2024-07-01T16:03:00Z",66953,215.609254
215.74,215.75,215.58,2322,215.59,"2024-07-01T16:04:00Z",95113,215.669193
215.86,215.92,215.69,3037,215.745,"2024-07-01T16:05:00Z",381119,215.818729
215.848,215.9,215.7501,2614,215.855,"2024-07-01T16:06:00Z",152772,215.838938
215.73,215.86,215.6601,2604,215.85,"2024-07-01T16:07:00Z",123356,215.752862
215.7338,215.84,215.7,2600,215.725,"2024-07-01T16:08:00Z",94547,215.761874
215.935,215.94,215.725,2403,215.735,"2024-07-01T16:09:00Z",80482,215.867643
215.935,215.94,215.88,2795,215.94,"2024-07-01T16:10:00Z",118036,215.909856
215.91,215.96,215.89,2469,215.93,"2024-07-01T16:11:00Z",107760,215.929843
215.93,216.02,215.8601,4240,215.91,"2024-07-01T16:12:00Z",233420,215.971671
216,216.01,215.9,2331,215.94,"2024-07-01T16:13:00Z",81150,215.969886
216,216.03,215.99,2430,216,"2024-07-01T16:14:00Z",98492,216.007464
215.93,216.02,215.84,2594,216.01,"2024-07-01T16:15:00Z",125073,215.952635
215.8699,215.99,215.8699,2092,215.93,"2024-07-01T16:16:00Z",65339,215.928043
215.92,215.94,215.83,2071,215.87,"2024-07-01T16:17:00Z",59186,215.897925
215.93,215.97,215.89,1834,215.93,"2024-07-01T16:18:00Z",61108,215.92631
216.025,216.06,215.9,1300,215.925,"2024-07-01T16:19:00Z",99393,215.978568
215.815,216.14,215.75,1917,216.05,"2024-07-01T16:20:00Z",193355,216.019316
216.265,216.33,215.81,2613,215.8197,"2024-07-01T16:21:00Z",265313,216.192527
216.13,216.32,216.05,1424,216.27,"2024-07-01T16:22:00Z",131107,216.187289
216.19,216.2,215.97,1296,216.13,"2024-07-01T16:23:00Z",97813,216.072857
216.0695,216.36,216.05,1720,216.2,"2024-07-01T16:24:00Z",148214,216.226123
216.165,216.21,215.9401,1191,216.0441,"2024-07-01T16:25:00Z",107725,216.091184
216.29,216.33,216.16,1192,216.16,"2024-07-01T16:26:00Z",109522,216.257151
216.3942,216.4,216.25,1661,216.2863,"2024-07-01T16:27:00Z",143384,216.334843
216.4,216.55,216.3,2533,216.39,"2024-07-01T16:28:00Z",286439,216.45094
216.505,216.58,216.35,1476,216.39,"2024-07-01T16:29:00Z",142734,216.460479
216.55,216.6638,216.51,1476,216.51,"2024-07-01T16:30:00Z",146439,216.566678
216.6,216.64,216.515,1166,216.545,"2024-07-01T16:31:00Z",120249,216.574334
216.61,216.65,216.575,1375,216.6044,"2024-07-01T16:32:00Z",109794,216.606911
216.68,216.69,216.58,1205,216.618,"2024-07-01T16:33:00Z",109763,216.632495
216.51,216.72,216.47,1952,216.685,"2024-07-01T16:34:00Z",192643,216.576722
216.685,216.8,216.5,1860,216.51,"2024-07-01T16:35:00Z",189774,216.645872
216.75,216.85,216.685,1714,216.69,"2024-07-01T16:36:00Z",152804,216.757351
216.89,216.91,216.75,1388,216.75,"2024-07-01T16:37:00Z",124775,216.856882
216.953,216.955,216.82,1376,216.885,"2024-07-01T16:38:00Z",129087,216.888602
216.79,216.99,216.77,1804,216.96,"2024-07-01T16:39:00Z",231563,216.901073
216.76,216.82,216.57,1561,216.785,"2024-07-01T16:40:00Z",138554,216.703767
216.99,217.02,216.75,3204,216.765,"2024-07-01T16:41:00Z",300711,216.962177
216.8899,217.01,216.67,1623,216.985,"2024-07-01T16:42:00Z",159533,216.837279
217.1305,217.155,216.86,2245,216.89,"2024-07-01T16:43:00Z",214660,217.031223
217.305,217.32,217.06,3686,217.13,"2024-07-01T16:44:00Z",377444,217.210599
217.3201,217.5,217.3,3031,217.305,"2024-07-01T16:45:00Z",293992,217.407293
216.9766,217.34,216.86,2073,217.34,"2024-07-01T16:46:00Z",234470,217.073518
217.14,217.26,216.945,2369,216.9764,"2024-07-01T16:47:00Z",244846,217.074257
217.01,217.14,216.91,1522,217.14,"2024-07-01T16:48:00Z",166502,217.01854
216.94,217.01,216.84,1516,217.01,"2024-07-01T16:49:00Z",142678,216.935677
216.77,217.025,216.6843,1511,216.948,"2024-07-01T16:50:00Z",145979,216.814254
216.67,216.83,216.57,1703,216.76,"2024-07-01T16:51:00Z",174475,216.656455
216.9452,216.97,216.6,1462,216.66,"2024-07-01T16:52:00Z",134011,216.780205
217.155,217.1999,216.9403,1738,216.95,"2024-07-01T16:53:00Z",179094,217.083319
217.115,217.2,217.07,1569,217.16,"2024-07-01T16:54:00Z",145559,217.12735
217.15,217.24,217.1,1142,217.1199,"2024-07-01T16:55:00Z",103327,217.170697
217.0445,217.25,216.93,1295,217.17,"2024-07-01T16:56:00Z",119834,217.077959
216.89,217.05,216.82,1240,217.05,"2024-07-01T16:57:00Z",101420,216.912862
216.98,217.0001,216.89,1025,216.9,"2024-07-01T16:58:00Z",76040,216.953195
216.9824,217.1,216.89,1260,216.985,"2024-07-01T16:59:00Z",96574,216.994493
217.055,217.06,216.93,1018,216.9999,"2024-07-01T17:00:00Z",63222,216.991277
217.2979,217.3,216.99,1684,217.055,"2024-07-01T17:01:00Z",187289,217.166048
217.405,217.43,217.19,1551,217.295,"2024-07-01T17:02:00Z",149120,217.298517
217.08,217.505,217.02,2191,217.405,"2024-07-01T17:03:00Z",187359,217.351566
217.19,217.27,217.05,1495,217.09,"2024-07-01T17:04:00Z",120084,217.164868
217.32,217.3699,217.11,1271,217.2,"2024-07-01T17:05:00Z",108681,217.272019
217.27,217.37,217.145,894,217.34,"2024-07-01T17:06:00Z",68711,217.251068
217.14,217.31,217.11,1031,217.29,"2024-07-01T17:07:00Z",84420,217.219828
217.07,217.2,216.99,1154,217.13,"2024-07-01T17:08:00Z",86403,217.067386
217.01,217.185,216.97,1036,217.06,"2024-07-01T17:09:00Z",77157,217.075899
217.14,217.21,216.92,1065,217,"2024-07-01T17:10:00Z",81336,217.032599
217.33,217.34,217.185,1022,217.19,"2024-07-01T17:11:00Z",94557,217.269995
217.385,217.43,217.305,1207,217.3174,"2024-07-01T17:12:00Z",120354,217.363031
217.27,217.44,217.23,1229,217.3888,"2024-07-01T17:13:00Z",112130,217.353514
217.1201,217.37,217.1,1226,217.265,"2024-07-01T17:14:00Z",98513,217.233687
217.13,217.15,217.02,1180,217.12,"2024-07-01T17:15:00Z",114526,217.068502
217.1901,217.235,217.08,1134,217.125,"2024-07-01T17:16:00Z",126108,217.149511
217.35,217.38,217.195,1123,217.21,"2024-07-01T17:17:00Z",118300,217.261907
217.43,217.43,217.23,1010,217.35,"2024-07-01T17:18:00Z",91812,217.356096
217.4845,217.5,217.41,1674,217.43,"2024-07-01T17:19:00Z",228930,217.474479
217.42,217.51,217.4,1749,217.48,"2024-07-01T17:20:00Z",218804,217.469789
217.43,217.5,217.3701,1038,217.42,"2024-07-01T17:21:00Z",81371,217.438157
217.2729,217.48,217.25,1327,217.43,"2024-07-01T17:22:00Z",112935,217.369505
217.345,217.345,217.12,1255,217.27,"2024-07-01T17:23:00Z",110380,217.238241
217.11,217.34,217.08,1391,217.34,"2024-07-01T17:24:00Z",112769,217.181695
217.2271,217.24,217.04,1082,217.13,"2024-07-01T17:25:00Z",103336,217.146533
217.29,217.32,217.21,943,217.24,"2024-07-01T17:26:00Z",85171,217.271134
217.1899,217.29,217.07,880,217.285,"2024-07-01T17:27:00Z",76455,217.154166
217.29,217.34,217.175,925,217.1801,"2024-07-01T17:28:00Z",85714,217.262098
217.2543,217.35,217.24,735,217.3,"2024-07-01T17:29:00Z",74041,217.294325
217.065,217.25,217.04,1024,217.25,"2024-07-01T17:30:00Z",68146,217.121608
216.87,217.09,216.81,1360,217.06,"2024-07-01T17:31:00Z",99237,216.922848
217.0115,217.05,216.855,818,216.86,"2024-07-01T17:32:00Z",64498,216.96997
216.96,217.05,216.9407,833,217.02,"2024-07-01T17:33:00Z",47001,216.990999
216.86,217.01,216.86,848,216.95,"2024-07-01T17:34:00Z",48143,216.914563
216.96,217.0499,216.84,856,216.87,"2024-07-01T17:35:00Z",55503,216.955839
217,217.12,216.9501,1014,216.9677,"2024-07-01T17:36:00Z",76882,217.040882
216.96,217.14,216.9303,1051,216.99,"2024-07-01T17:37:00Z",68410,217.029621
216.86,216.98,216.83,825,216.95,"2024-07-01T17:38:00Z",50695,216.906581
216.845,216.89,216.7143,1179,216.85,"2024-07-01T17:39:00Z",93072,216.810466
216.9599,216.96,216.835,793,216.8498,"2024-07-01T17:40:00Z",57165,216.885894
216.9888,216.99,216.9002,630,216.95,"2024-07-01T17:41:00Z",35195,216.962397
216.9,217.0199,216.83,996,216.98,"2024-07-01T17:42:00Z",71073,216.920608
216.9,216.94,216.81,704,216.9,"2024-07-01T17:43:00Z",56873,216.883376
217.02,217.0452,216.91,824,216.91,"2024-07-01T17:44:00Z",67356,217.007783
217.04,217.08,216.94,819,217.02,"2024-07-01T17:45:00Z",68996,217.038175
216.9,217.0499,216.75,928,217.0469,"2024-07-01T17:46:00Z",81020,216.883574
216.83,216.8989,216.72,757,216.88,"2024-07-01T17:47:00Z",73961,216.810312
216.68,216.83,216.632,1095,216.825,"2024-07-01T17:48:00Z",90832,216.704345
216.4581,216.68,216.42,1397,216.68,"2024-07-01T17:49:00Z",126621,216.546085
216.3997,216.49,216.32,1379,216.43,"2024-07-01T17:50:00Z",112598,216.38855
216.47,216.47,216.36,927,216.4,"2024-07-01T17:51:00Z",76595,216.403562
216.6201,216.65,216.46,1027,216.46,"2024-07-01T17:52:00Z",109107,216.559564
216.6665,216.78,216.55,1015,216.64,"2024-07-01T17:53:00Z",102942,216.664934
216.65,216.7,216.57,767,216.6673,"2024-07-01T17:54:00Z",62107,216.641912
216.615,216.67,216.47,786,216.65,"2024-07-01T17:55:00Z",61926,216.536098
216.57,216.67,216.545,629,216.615,"2024-07-01T17:56:00Z",48334,216.595682
216.52,216.57,216.47,776,216.56,"2024-07-01T17:57:00Z",64385,216.524148
216.53,216.56,216.48,723,216.52,"2024-07-01T17:58:00Z",55265,216.528401
216.72,216.75,216.5201,769,216.53,"2024-07-01T17:59:00Z",51456,216.654242
216.505,216.7251,216.47,903,216.72,"2024-07-01T18:00:00Z",60043,216.569689
216.5097,216.58,216.4707,626,216.5,"2024-07-01T18:01:00Z",47851,216.534887
216.475,216.56,216.47,749,216.5202,"2024-07-01T18:02:00Z",54891,216.500542
216.46,216.47,216.39,770,216.47,"2024-07-01T18:03:00Z",53019,216.432187
216.5,216.5,216.39,653,216.46,"2024-07-01T18:04:00Z",57604,216.456549
216.42,216.565,216.38,1082,216.495,"2024-07-01T18:05:00Z",66934,216.467808
216.34,216.485,216.335,707,216.415,"2024-07-01T18:06:00Z",56927,216.437219
216.355,216.43,216.34,733,216.345,"2024-07-01T18:07:00Z",57574,216.374801
216.35,216.45,216.33,946,216.3595,"2024-07-01T18:08:00Z",64531,216.380203
216.3,216.37,216.29,684,216.3521,"2024-07-01T18:09:00Z",50150,216.320905
216.405,216.42,216.26,740,216.3,"2024-07-01T18:10:00Z",48879,216.354746
216.57,216.59,216.4001,944,216.42,"2024-07-01T18:11:00Z",65325,216.506358
216.77,216.82,216.5667,1232,216.5699,"2024-07-01T18:12:00Z",101904,216.71936
216.5699,216.8,216.5301,908,216.78,"2024-07-01T18:13:00Z",84508,216.687644
216.6375,216.645,216.49,700,216.56,"2024-07-01T18:14:00Z",50312,216.572902
216.74,216.775,216.635,729,216.635,"2024-07-01T18:15:00Z",77796,216.706704
216.68,216.78,216.67,687,216.73,"2024-07-01T18:16:00Z",64282,216.704252
216.74,216.77,216.69,678,216.69,"2024-07-01T18:17:00Z",56756,216.73426
216.8662,216.88,216.745,1042,216.75,"2024-07-01T18:18:00Z",94133,216.81614
216.8075,216.9,216.8,688,216.87,"2024-07-01T18:19:00Z",63070,216.858134
216.59,216.8099,216.56,830,216.8099,"2024-07-01T18:20:00Z",57225,216.677938
216.56,216.65,216.53,665,216.6399,"2024-07-01T18:21:00Z",31008,216.587874
216.5035,216.6199,216.485,653,216.58,"2024-07-01T18:22:00Z",35275,216.559354
216.46,216.51,216.43,696,216.5,"2024-07-01T18:23:00Z",52304,216.471653
216.415,216.45,216.35,988,216.45,"2024-07-01T18:24:00Z",80406,216.402099
216.258,216.45,216.2556,900,216.41,"2024-07-01T18:25:00Z",81599,216.350952
216.19,216.25,216.1,1465,216.25,"2024-07-01T18:26:00Z",128137,216.180091
216.2801,216.31,216.095,1027,216.19,"2024-07-01T18:27:00Z",86818,216.189697
216.175,216.28,216.145,678,216.28,"2024-07-01T18:28:00Z",38870,216.189241
215.935,216.19,215.92,1516,216.18,"2024-07-01T18:29:00Z",126991,216.045367
215.95,215.9938,215.81,1564,215.93,"2024-07-01T18:30:00Z",121792,215.903314
215.975,216.01,215.81,987,215.94,"2024-07-01T18:31:00Z",93011,215.889462
215.845,216.08,215.805,1510,215.975,"2024-07-01T18:32:00Z",114643,215.956859
215.8224,215.84,215.71,1427,215.84,"2024-07-01T18:33:00Z",110528,215.779243
215.865,215.87,215.815,737,215.82,"2024-07-01T18:34:00Z",50992,215.847505
215.735,215.99,215.72,1181,215.8697,"2024-07-01T18:35:00Z",87072,215.865853
215.76,215.83,215.71,955,215.73,"2024-07-01T18:36:00Z",67688,215.780932
215.82,215.84,215.73,822,215.79,"2024-07-01T18:37:00Z",65134,215.78465
215.78,215.86,215.75,763,215.84,"2024-07-01T18:38:00Z",48944,215.786938
215.78,215.9,215.76,865,215.77,"2024-07-01T18:39:00Z",75414,215.835882
215.73,215.79,215.62,1294,215.78,"2024-07-01T18:40:00Z",105428,215.716679
215.71,215.81,215.688,979,215.73,"2024-07-01T18:41:00Z",107952,215.723105
215.705,215.76,215.67,851,215.71,"2024-07-01T18:42:00Z",63726,215.712311
215.755,215.77,215.7,671,215.7002,"2024-07-01T18:43:00Z",47289,215.726748
216.0401,216.09,215.76,1312,215.765,"2024-07-01T18:44:00Z",117996,215.945582
215.8508,216.08,215.85,1076,216.04,"2024-07-01T18:45:00Z",111497,215.976374
215.91,215.93,215.72,898,215.835,"2024-07-01T18:46:00Z",67956,215.816827
215.8199,215.905,215.75,622,215.905,"2024-07-01T18:47:00Z",52508,215.811534
215.73,215.815,215.71,635,215.81,"2024-07-01T18:48:00Z",47722,215.76042
215.6968,215.74,215.66,840,215.72,"2024-07-01T18:49:00Z",81099,215.70531
215.54,215.705,215.5239,964,215.7,"2024-07-01T18:50:00Z",86409,215.617412
215.76,215.88,215.531,1073,215.535,"2024-07-01T18:51:00Z",92130,215.751454
215.7,215.7936,215.58,659,215.75,"2024-07-01T18:52:00Z",58367,215.686793
215.79,215.825,215.6438,575,215.6914,"2024-07-01T18:53:00Z",43905,215.725473
215.93,215.94,215.76,790,215.79,"2024-07-01T18:54:00Z",84616,215.867548
215.73,215.93,215.72,819,215.925,"2024-07-01T18:55:00Z",69675,215.828189
215.6464,215.745,215.6301,681,215.72,"2024-07-01T18:56:00Z",54469,215.692147
215.44,215.66,215.41,1443,215.645,"2024-07-01T18:57:00Z",166994,215.550569
215.8728,215.96,215.4301,1254,215.4301,"2024-07-01T18:58:00Z",117829,215.73503
215.75,215.92,215.695,812,215.89,"2024-07-01T18:59:00Z",64081,215.781834
215.66,215.81,215.64,757,215.74,"2024-07-01T19:00:00Z",49459,215.733577
215.6199,215.67,215.56,817,215.66,"2024-07-01T19:01:00Z",49919,215.611115
215.8299,215.86,215.61,983,215.61,"2024-07-01T19:02:00Z",93481,215.769125
215.6901,215.85,215.6401,715,215.8,"2024-07-01T19:03:00Z",54446,215.764384
215.85,215.88,215.69,983,215.69,"2024-07-01T19:04:00Z",80079,215.814756
215.8899,215.92,215.77,816,215.84,"2024-07-01T19:05:00Z",77110,215.865167
216.0995,216.1,215.885,1293,215.885,"2024-07-01T19:06:00Z",128150,216.002145
216.15,216.15,216,898,216.0921,"2024-07-01T19:07:00Z",91250,216.082294
216.15,216.185,216.11,975,216.16,"2024-07-01T19:08:00Z",90397,216.148201
216.125,216.18,216.075,728,216.16,"2024-07-01T19:09:00Z",51972,216.125289
216.11,216.15,216.03,763,216.125,"2024-07-01T19:10:00Z",60272,216.087976
216.08,216.16,216.075,642,216.15,"2024-07-01T19:11:00Z",44672,216.114853
216.045,216.09,216.04,714,216.0783,"2024-07-01T19:12:00Z",351103,216.050237
216.1094,216.15,216,853,216.04,"2024-07-01T19:13:00Z",73860,216.088173
216.16,216.25,216.0974,1131,216.11,"2024-07-01T19:14:00Z",115389,216.178105
216.07,216.18,216.0605,747,216.1631,"2024-07-01T19:15:00Z",55182,216.121425
216.11,216.11,216.05,675,216.06,"2024-07-01T19:16:00Z",55163,216.081548
215.9402,216.15,215.92,1332,216.12,"2024-07-01T19:17:00Z",140854,216.024962
215.745,215.94,215.73,995,215.94,"2024-07-01T19:18:00Z",221552,215.834805
215.78,215.81,215.65,973,215.745,"2024-07-01T19:19:00Z",84288,215.731812
215.61,215.83,215.57,982,215.76,"2024-07-01T19:20:00Z",87978,215.695794
215.56,215.64,215.51,838,215.61,"2024-07-01T19:21:00Z",69768,215.573947
215.56,215.71,215.5497,828,215.565,"2024-07-01T19:22:00Z",70057,215.607731
215.67,215.69,215.51,770,215.545,"2024-07-01T19:23:00Z",62218,215.595251
215.56,215.71,215.56,794,215.67,"2024-07-01T19:24:00Z",61409,215.662005
215.33,215.57,215.312,1373,215.57,"2024-07-01T19:25:00Z",112595,215.449786
215.18,215.42,215.175,1235,215.33,"2024-07-01T19:26:00Z",112000,215.322273
215.395,215.395,215.14,1304,215.17,"2024-07-01T19:27:00Z",112157,215.288774
215.445,215.5217,215.39,1095,215.39,"2024-07-01T19:28:00Z",79449,215.465132
215.54,215.58,215.445,791,215.445,"2024-07-01T19:29:00Z",58160,215.527415
215.585,215.61,215.46,1213,215.53,"2024-07-01T19:30:00Z",92075,215.548022
215.53,215.63,215.465,1127,215.59,"2024-07-01T19:31:00Z",92802,215.548427
215.61,215.68,215.53,1034,215.53,"2024-07-01T19:32:00Z",94454,215.619331
215.6811,215.75,215.595,1005,215.595,"2024-07-01T19:33:00Z",77910,215.673823
215.79,215.87,215.69,1041,215.69,"2024-07-01T19:34:00Z",83049,215.800929
215.94,216.01,215.79,1105,215.79,"2024-07-01T19:35:00Z",96444,215.922007
215.805,215.95,215.8,933,215.945,"2024-07-01T19:36:00Z",91758,215.85913
215.86,215.86,215.75,728,215.8,"2024-07-01T19:37:00Z",54470,215.823158
215.98,216.01,215.8539,924,215.855,"2024-07-01T19:38:00Z",84138,215.931777
216.03,216.03,215.925,1032,215.98,"2024-07-01T19:39:00Z",82861,215.96752
215.98,216.09,215.91,1178,216.025,"2024-07-01T19:40:00Z",108497,215.989075
215.9915,216.05,215.96,878,215.96,"2024-07-01T19:41:00Z",70380,216.003297
215.975,216.015,215.96,773,215.995,"2024-07-01T19:42:00Z",57717,215.990504
216.02,216.04,215.94,901,215.97,"2024-07-01T19:43:00Z",70987,215.979619
216.0035,216.04,215.945,931,216.01,"2024-07-01T19:44:00Z",75715,215.996744
215.9514,216.1,215.9514,1433,216.005,"2024-07-01T19:45:00Z",162660,216.037061
216.0201,216.06,215.8401,1314,215.95,"2024-07-01T19:46:00Z",120579,215.924513
216.1603,216.18,216,1420,216.035,"2024-07-01T19:47:00Z",122509,216.109819
216.25,216.34,216.16,1723,216.16,"2024-07-01T19:48:00Z",161855,216.2693
216.0699,216.26,216.02,1412,216.245,"2024-07-01T19:49:00Z",92662,216.149846
216.3692,216.47,216.08,2385,216.08,"2024-07-01T19:50:00Z",195902,216.301766
216.44,216.48,216.34,1956,216.37,"2024-07-01T19:51:00Z",149525,216.41192
216.4,216.44,216.29,1739,216.4368,"2024-07-01T19:52:00Z",126717,216.337381
216.19,216.425,216.135,1945,216.4,"2024-07-01T19:53:00Z",172301,216.238755
216.5951,216.615,216.1795,3051,216.2,"2024-07-01T19:54:00Z",283281,216.429662
216.95,217,216.6,4782,216.61,"2024-07-01T19:55:00Z",457226,216.828224
216.86,217,216.8018,3143,216.955,"2024-07-01T19:56:00Z",334838,216.931084
216.9395,216.97,216.85,3028,216.86,"2024-07-01T19:57:00Z",337099,216.914077
216.77,216.94,216.68,4505,216.94,"2024-07-01T19:58:00Z",518011,216.815532
216.73,216.85,216.57,8070,216.775,"2024-07-01T19:59:00Z",957572,216.762591
217.35,217.35,216.62,561,216.75,"2024-07-01T20:00:00Z",6543170,216.751388
217,217.36,216.77,346,217.36,"2024-07-01T20:01:00Z",39780,217.105027
216.86,216.99,216.75,134,216.84,"2024-07-01T20:02:00Z",138578,216.756835
216.85,216.92,216.75,159,216.92,"2024-07-01T20:03:00Z",502514,216.752516
216.75,217.22,216.75,158,216.88,"2024-07-01T20:04:00Z",15128,217.006624
216.93,217.02,216.93,98,217.02,"2024-07-01T20:05:00Z",8261,216.985752
216.97,216.99,216.97,51,216.99,"2024-07-01T20:06:00Z",1193,216.983333
216.92,216.92,216.92,58,216.92,"2024-07-01T20:07:00Z",1113,216.92
217,217,216.91,53,216.91,"2024-07-01T20:08:00Z",2092,216.946798
216.95,216.95,216.94,44,216.94,"2024-07-01T20:09:00Z",2449,216.941027
216.99,217.01,216.99,95,216.99,"2024-07-01T20:10:00Z",4215,216.995898
216.94,217.01,216.94,57,217.01,"2024-07-01T20:11:00Z",4265,216.950521
216.95,216.98,216.94,54,216.94,"2024-07-01T20:12:00Z",3008,216.95048
216.95,216.96,216.94,49,216.94,"2024-07-01T20:13:00Z",6927,216.941901
216.94,216.99,216.94,64,216.96,"2024-07-01T20:14:00Z",3171,216.947306
216.93,216.95,216.83,77,216.95,"2024-07-01T20:15:00Z",5340,216.914832
216.9,216.95,216.88,52,216.94,"2024-07-01T20:16:00Z",3661,216.90162
216.83,216.85,216.83,26,216.85,"2024-07-01T20:18:00Z",581,216.841111
216.94,216.94,216.88,57,216.88,"2024-07-01T20:19:00Z",1968,216.890586
216.92,217,216.75,52,216.9,"2024-07-01T20:20:00Z",107301,216.754446
216.84,217,216.84,34,216.92,"2024-07-01T20:21:00Z",1383,216.915701
216.97,216.97,216.97,20,216.97,"2024-07-01T20:22:00Z",433,216.97
216.91,216.91,216.87,42,216.87,"2024-07-01T20:23:00Z",1047,216.882953
216.99,217,216.94,50,216.94,"2024-07-01T20:24:00Z",2513,216.985766
216.99,216.99,216.91,32,216.9116,"2024-07-01T20:25:00Z",1608,216.927853
216.97,216.97,216.97,42,216.97,"2024-07-01T20:26:00Z",766,216.97
216.91,216.99,216.91,69,216.97,"2024-07-01T20:27:00Z",2267,216.953158
216.94,216.94,216.94,34,216.94,"2024-07-01T20:28:00Z",286,216.94
216.92,216.9201,216.9,44,216.9201,"2024-07-01T20:29:00Z",1152,216.914982
216.89,216.89,216.89,23,216.89,"2024-07-01T20:30:00Z",369,216.89
216.89,216.8908,216.89,36,216.89,"2024-07-01T20:31:00Z",834,216.890133
216.87,216.89,216.87,27,216.87,"2024-07-01T20:32:00Z",712,216.874
216.8698,216.87,216.8698,33,216.87,"2024-07-01T20:33:00Z",1001,216.869971
216.86,216.87,216.86,38,216.87,"2024-07-01T20:34:00Z",1250,216.86697
216.87,216.87,216.86,42,216.86,"2024-07-01T20:35:00Z",3326,216.864651
216.83,216.87,216.83,26,216.8603,"2024-07-01T20:36:00Z",1778,216.861894
216.99,216.99,216.87,82,216.87,"2024-07-01T20:38:00Z",13223,216.921953
216.96,216.99,216.96,41,216.9899,"2024-07-01T20:39:00Z",6419,216.982538
216.98,216.99,216.96,31,216.96,"2024-07-01T20:40:00Z",715,216.97506
216.95,216.98,216.95,32,216.98,"2024-07-01T20:41:00Z",1064,216.96585
216.98,216.98,216.97,26,216.97,"2024-07-01T20:43:00Z",295,216.974673
217,217,216.98,105,216.98,"2024-07-01T20:44:00Z",6658,216.998966
217.01,217.0288,217.01,29,217.0183,"2024-07-01T20:45:00Z",2088,217.02539
217.11,217.11,216.88,152,217,"2024-07-01T20:46:00Z",9824,217.014656
217.09,217.11,217.07,66,217.09,"2024-07-01T20:47:00Z",4907,217.095399
217.07,217.1,217.06,46,217.1,"2024-07-01T20:48:00Z",1122,217.080352
217.08,217.08,217.02,48,217.07,"2024-07-01T20:49:00Z",1254,217.064444
217.06,217.08,217,75,217.01,"2024-07-01T20:50:00Z",3916,217.037037
217.05,217.06,217.01,51,217.01,"2024-07-01T20:51:00Z",1025,217.048
217.02,217.08,216.94,60,217.08,"2024-07-01T20:52:00Z",2693,217.055495
217.05,217.07,216.92,88,216.95,"2024-07-01T20:53:00Z",5954,216.974035
216.98,217.0299,216.98,47,217.02,"2024-07-01T20:54:00Z",3010,217.010469
217,217,217,47,217,"2024-07-01T20:56:00Z",427,217
216.82,217.02,216.76,89,217.02,"2024-07-01T20:57:00Z",7935,216.864076
216.83,216.9,216.76,49,216.76,"2024-07-01T20:58:00Z",1911,216.845679
216.95,216.97,216.82,62,216.82,"2024-07-01T20:59:00Z",2717,216.903571
