"c","h","l","n","o","t","v","vw"
196.08,196.225,196.04,1787,196.2,"2024-06-07T18:07:00Z",174779,196.109456
195.94,196.08,195.92,1848,196.08,"2024-06-07T18:08:00Z",171712,195.982012
196,196.03,195.93,1464,195.94,"2024-06-07T18:09:00Z",135221,195.96091
196.05,196.0699,195.99,888,195.99,"2024-06-07T18:10:00Z",74022,196.030584
196.11,196.11,196.05,1138,196.06,"2024-06-07T18:11:00Z",97913,196.086407
196.08,196.2002,196.08,1570,196.105,"2024-06-07T18:12:00Z",160768,196.15056
196.005,196.07,195.96,1097,196.07,"2024-06-07T18:13:00Z",90137,196.000824
195.88,196.01,195.85,1559,196,"2024-06-07T18:14:00Z",162173,195.912551
195.82,195.8993,195.72,1509,195.88,"2024-06-07T18:15:00Z",115745,195.810006
195.9,195.947,195.81,1182,195.82,"2024-06-07T18:16:00Z",110899,195.884698
195.81,195.92,195.73,1529,195.89,"2024-06-07T18:17:00Z",150569,195.837376
195.85,195.91,195.76,888,195.79,"2024-06-07T18:18:00Z",76643,195.856414
195.8457,195.95,195.835,1202,195.86,"2024-06-07T18:19:00Z",105389,195.898862
196.0064,196.05,195.8,1355,195.83,"2024-06-07T18:20:00Z",120366,195.920454
195.98,196.05,195.955,980,196.0111,"2024-06-07T18:21:00Z",79569,196.017872
195.95,196,195.92,841,195.975,"2024-06-07T18:22:00Z",60977,195.975943
195.985,195.99,195.89,807,195.92,"2024-06-07T18:23:00Z",55972,195.95261
195.9,195.985,195.86,728,195.985,"2024-06-07T18:24:00Z",58721,195.9439
195.91,195.97,195.88,789,195.9,"2024-06-07T18:25:00Z",68404,195.921978
195.945,195.97,195.89,599,195.92,"2024-06-07T18:26:00Z",36324,195.923868
195.9886,195.991,195.9133,707,195.945,"2024-06-07T18:27:00Z",52705,195.933981
195.97,196.05,195.97,1056,195.9897,"2024-06-07T18:28:00Z",106421,196.000982
195.87,196.07,195.86,1128,195.975,"2024-06-07T18:29:00Z",130915,195.979104
195.82,195.92,195.81,1146,195.86,"2024-06-07T18:30:00Z",87466,195.862068
195.85,195.89,195.8225,664,195.8237,"2024-06-07T18:31:00Z",45417,195.857904
195.605,195.87,195.585,1450,195.86,"2024-06-07T18:32:00Z",133034,195.685074
195.7,195.735,195.58,797,195.61,"2024-06-07T18:33:00Z",79443,195.651807
195.64,195.725,195.61,745,195.71,"2024-06-07T18:34:00Z",59033,195.666516
195.68,195.73,195.61,683,195.64,"2024-06-07T18:35:00Z",50069,195.65811
195.665,195.7,195.615,659,195.68,"2024-06-07T18:36:00Z",50955,195.652475
195.7,195.7086,195.58,643,195.67,"2024-06-07T18:37:00Z",50810,195.645819
195.68,195.71,195.63,603,195.705,"2024-06-07T18:38:00Z",37314,195.667455
195.695,195.7115,195.6752,585,195.6752,"2024-06-07T18:39:00Z",42348,195.694053
195.7118,195.7125,195.67,577,195.69,"2024-06-07T18:40:00Z",47301,195.694894
195.67,195.72,195.63,683,195.71,"2024-06-07T18:41:00Z",48459,195.661724
195.66,195.7,195.65,588,195.68,"2024-06-07T18:42:00Z",42758,195.677306
195.69,195.71,195.635,604,195.6698,"2024-06-07T18:43:00Z",54446,195.683892
195.79,195.805,195.68,751,195.69,"2024-06-07T18:44:00Z",66361,195.741474
195.78,195.83,195.745,756,195.81,"2024-06-07T18:45:00Z",73302,195.792134
195.79,195.805,195.75,538,195.785,"2024-06-07T18:46:00Z",34627,195.776321
195.85,195.855,195.7775,596,195.79,"2024-06-07T18:47:00Z",36204,195.811766
195.815,195.8561,195.765,688,195.855,"2024-06-07T18:48:00Z",61424,195.821952
195.77,195.8182,195.72,642,195.8182,"2024-06-07T18:49:00Z",44634,195.772607
195.74,195.8,195.71,787,195.76,"2024-06-07T18:50:00Z",58212,195.760669
195.73,195.75,195.67,782,195.74,"2024-06-07T18:51:00Z",64486,195.720111
195.715,195.75,195.7,731,195.72,"2024-06-07T18:52:00Z",54831,195.728466
195.7736,195.82,195.72,791,195.73,"2024-06-07T18:53:00Z",51921,195.772296
195.8182,195.8299,195.77,642,195.77,"2024-06-07T18:54:00Z",56535,195.802572
195.825,195.83,195.79,685,195.81,"2024-06-07T18:55:00Z",56005,195.804001
195.8,195.86,195.79,764,195.83,"2024-06-07T18:56:00Z",60949,195.81799
195.8481,195.8499,195.79,715,195.8,"2024-06-07T18:57:00Z",53326,195.809704
195.855,195.855,195.76,739,195.8401,"2024-06-07T18:58:00Z",74404,195.802294
195.86,195.87,195.82,649,195.855,"2024-06-07T18:59:00Z",33457,195.846538
195.8823,195.92,195.81,1736,195.87,"2024-06-07T19:00:00Z",168821,195.865372
195.885,195.904,195.85,818,195.87,"2024-06-07T19:01:00Z",54625,195.879888
195.925,195.96,195.875,900,195.8813,"2024-06-07T19:02:00Z",57661,195.917817
195.9,195.95,195.859,727,195.925,"2024-06-07T19:03:00Z",57865,195.900063
195.9172,195.95,195.89,696,195.8916,"2024-06-07T19:04:00Z",49524,195.908758
195.805,195.91,195.795,1106,195.91,"2024-06-07T19:05:00Z",115879,195.861923
195.8219,195.8399,195.78,670,195.8,"2024-06-07T19:06:00Z",56514,195.807157
195.9,195.93,195.805,1091,195.8362,"2024-06-07T19:07:00Z",103722,195.856047
195.92,195.935,195.88,700,195.8983,"2024-06-07T19:08:00Z",39315,195.905594
195.89,195.96,195.8747,802,195.93,"2024-06-07T19:09:00Z",68898,195.920891
195.93,195.98,195.89,695,195.89,"2024-06-07T19:10:00Z",45129,195.936723
195.8753,195.9366,195.86,792,195.9261,"2024-06-07T19:11:00Z",53735,195.90581
195.9,195.9299,195.85,711,195.875,"2024-06-07T19:12:00Z",48096,195.89253
195.83,195.9001,195.77,2127,195.88,"2024-06-07T19:13:00Z",164635,195.816499
195.91,195.97,195.82,969,195.84,"2024-06-07T19:14:00Z",91983,195.9169
195.91,195.98,195.89,1030,195.92,"2024-06-07T19:15:00Z",68959,195.925978
196.075,196.08,195.91,1264,195.915,"2024-06-07T19:16:00Z",127905,195.991374
196.015,196.13,195.97,1130,196.08,"2024-06-07T19:17:00Z",113764,196.052625
195.91,196.04,195.89,1194,196.015,"2024-06-07T19:18:00Z",103282,195.974704
196.0062,196.03,195.89,1150,195.9,"2024-06-07T19:19:00Z",106651,195.956885
196.03,196.08,195.99,1097,196,"2024-06-07T19:20:00Z",97182,196.038318
196.05,196.07,195.99,1135,196.02,"2024-06-07T19:21:00Z",85460,196.020058
196.035,196.1,196.03,1070,196.06,"2024-06-07T19:22:00Z",79476,196.066079
196.085,196.085,196.02,764,196.035,"2024-06-07T19:23:00Z",66416,196.050869
196.05,196.15,196.05,891,196.09,"2024-06-07T19:24:00Z",65690,196.107179
196.02,196.08,196,993,196.05,"2024-06-07T19:25:00Z",84365,196.045168
196.14,196.14,196.0101,1052,196.015,"2024-06-07T19:26:00Z",90686,196.077685
196.255,196.28,196.13,1769,196.14,"2024-06-07T19:27:00Z",179527,196.210664
196.4,196.4,196.27,1557,196.27,"2024-06-07T19:28:00Z",147009,196.363405
196.4395,196.44,196.39,1219,196.4,"2024-06-07T19:29:00Z",110652,196.412889
196.3,196.435,196.23,1953,196.435,"2024-06-07T19:30:00Z",162278,196.317362
196.4,196.4,196.28,1393,196.295,"2024-06-07T19:31:00Z",151113,196.338575
196.456,196.48,196.37,1493,196.409,"2024-06-07T19:32:00Z",140238,196.435912
196.455,196.53,196.44,1752,196.45,"2024-06-07T19:33:00Z",168185,196.479483
196.49,196.58,196.45,1543,196.455,"2024-06-07T19:34:00Z",139850,196.53018
196.555,196.575,196.48,1553,196.495,"2024-06-07T19:35:00Z",143759,196.527725
196.48,196.57,196.43,1466,196.555,"2024-06-07T19:36:00Z",143946,196.504177
196.3,196.5,196.29,1852,196.49,"2024-06-07T19:37:00Z",214287,196.374621
196.5,196.5,196.26,1711,196.3,"2024-06-07T19:38:00Z",192831,196.360884
196.56,196.57,196.44,1708,196.49,"2024-06-07T19:39:00Z",187747,196.506131
196.6334,196.6533,196.5,2067,196.56,"2024-06-07T19:40:00Z",213909,196.570404
196.64,196.64,196.55,1566,196.6328,"2024-06-07T19:41:00Z",157593,196.610324
196.775,196.79,196.6,2583,196.638,"2024-06-07T19:42:00Z",306077,196.689518
196.83,196.845,196.74,1981,196.775,"2024-06-07T19:43:00Z",198199,196.796781
196.805,196.85,196.7,1918,196.835,"2024-06-07T19:44:00Z",182461,196.791011
196.755,196.82,196.74,2307,196.8012,"2024-06-07T19:45:00Z",236388,196.792586
196.655,196.7785,196.64,2161,196.77,"2024-06-07T19:46:00Z",202826,196.720628
196.625,196.72,196.59,1810,196.66,"2024-06-07T19:47:00Z",167108,196.658448
196.61,196.69,196.6,1793,196.63,"2024-06-07T19:48:00Z",141486,196.642463
196.53,196.65,196.53,1819,196.61,"2024-06-07T19:49:00Z",143039,196.599966
196.55,196.675,196.36,4294,196.54,"2024-06-07T19:50:00Z",376401,196.519214
196.55,196.59,196.45,2782,196.54,"2024-06-07T19:51:00Z",239744,196.540361
196.5566,196.6,196.48,2498,196.55,"2024-06-07T19:52:00Z",243238,196.531133
196.535,196.6,196.51,2472,196.55,"2024-06-07T19:53:00Z",224452,196.562761
196.57,196.73,196.51,3554,196.53,"2024-06-07T19:54:00Z",341214,196.598457
196.74,196.83,196.59,5622,196.67,"2024-06-07T19:55:00Z",552528,196.750215
196.72,196.78,196.6913,2887,196.74,"2024-06-07T19:56:00Z",339624,196.739825
196.87,196.88,196.72,4104,196.73,"2024-06-07T19:57:00Z",392479,196.80599
196.85,196.91,196.81,5552,196.87,"2024-06-07T19:58:00Z",521670,196.867294
196.9,196.94,196.7,8535,196.8499,"2024-06-07T19:59:00Z",913443,196.844541
196.85,196.94,196.84,280,196.86,"2024-06-07T20:00:00Z",5341511,196.890002
196.86,196.86,196.84,106,196.84,"2024-06-07T20:01:00Z",28725,196.855809
196.88,196.89,196.86,62,196.86,"2024-06-07T20:02:00Z",458734,196.875145
196.88,196.89,196.8501,79,196.89,"2024-06-07T20:03:00Z",117936,196.872333
196.88,196.89,196.87,52,196.87,"2024-06-07T20:04:00Z",162865,196.889412
196.86,196.88,196.86,66,196.87,"2024-06-07T20:05:00Z",4535,196.869518
196.85,196.89,196.85,54,196.89,"2024-06-07T20:06:00Z",8945,196.872517
196.86,196.86,196.85,56,196.85,"2024-06-07T20:07:00Z",10157,196.854779
196.8598,196.87,196.85,67,196.85,"2024-06-07T20:08:00Z",4265,196.857459
196.81,196.89,196.81,65,196.84,"2024-06-07T20:09:00Z",7291,196.849447
196.79,196.82,196.79,56,196.81,"2024-06-07T20:10:00Z",183971,196.802623
196.79,196.79,196.78,44,196.78,"2024-06-07T20:11:00Z",2529,196.785806
196.8,196.8,196.78,35,196.79,"2024-06-07T20:12:00Z",4846,196.783266
196.8,196.8,196.772,48,196.78,"2024-06-07T20:13:00Z",3219,196.788166
196.89,196.89,196.8,28,196.8,"2024-06-07T20:14:00Z",3068,196.883876
196.8098,196.81,196.7703,46,196.8,"2024-06-07T20:15:00Z",7419,196.794489
196.8,196.81,196.8,37,196.8,"2024-06-07T20:16:00Z",1595,196.801964
196.8,196.8,196.8,21,196.8,"2024-06-07T20:17:00Z",296,196.8
196.8,196.8,196.8,39,196.8,"2024-06-07T20:18:00Z",1442,196.8
196.8,196.8,196.7901,23,196.8,"2024-06-07T20:19:00Z",944,196.79832
196.8,196.8,196.79,33,196.7903,"2024-06-07T20:20:00Z",1326,196.795464
196.8,196.81,196.79,55,196.8,"2024-06-07T20:21:00Z",6885,196.801347
196.8,196.81,196.8,30,196.81,"2024-06-07T20:22:00Z",501,196.803333
196.81,196.81,196.81,33,196.81,"2024-06-07T20:23:00Z",1755,196.81
196.8103,196.8103,196.8,27,196.8,"2024-06-07T20:24:00Z",1566,196.807829
196.81,196.8291,196.81,30,196.82,"2024-06-07T20:25:00Z",760,196.822883
196.8105,196.8105,196.8105,25,196.8105,"2024-06-07T20:26:00Z",338,196.8105
196.84,196.84,196.81,56,196.81,"2024-06-07T20:27:00Z",7090,196.829543
196.85,196.86,196.84,65,196.85,"2024-06-07T20:28:00Z",5102,196.850461
196.85,196.85,196.85,37,196.85,"2024-06-07T20:29:00Z",1347,196.85
196.84,196.84,196.84,14,196.84,"2024-06-07T20:30:00Z",194,196.84
196.85,196.85,196.84,28,196.85,"2024-06-07T20:31:00Z",1703,196.848197
196.84,196.84,196.8,68,196.84,"2024-06-07T20:32:00Z",6874,196.831604
196.85,196.85,196.81,47,196.8302,"2024-06-07T20:33:00Z",3612,196.832648
196.83,196.84,196.83,20,196.84,"2024-06-07T20:34:00Z",987,196.83547
196.89,196.89,196.89,14,196.89,"2024-06-07T20:35:00Z",52798,196.89
196.83,196.84,196.83,23,196.84,"2024-06-07T20:36:00Z",10026,196.830201
196.82,196.82,196.82,21,196.82,"2024-06-07T20:37:00Z",412,196.82
196.81,196.8459,196.81,28,196.8459,"2024-06-07T20:38:00Z",660,196.830426
196.85,196.85,196.85,16,196.85,"2024-06-07T20:39:00Z",236,196.85
196.83,196.85,196.83,34,196.85,"2024-06-07T20:40:00Z",1073,196.834598
196.83,196.83,196.83,24,196.83,"2024-06-07T20:41:00Z",3160,196.83
196.85,196.8915,196.85,25,196.85,"2024-06-07T20:42:00Z",3342,196.88319
196.85,196.89,196.8401,22,196.8401,"2024-06-07T20:43:00Z",60046,196.889682
196.83,196.84,196.83,30,196.84,"2024-06-07T20:44:00Z",1592,196.83374
196.85,196.85,196.85,26,196.85,"2024-06-07T20:45:00Z",1212,196.85
196.85,196.85,196.83,54,196.8316,"2024-06-07T20:46:00Z",8009,196.834135
196.86,196.86,196.85,21,196.86,"2024-06-07T20:47:00Z",652,196.854821
196.8568,196.86,196.83,41,196.86,"2024-06-07T20:48:00Z",1637,196.850378
196.8306,196.86,196.8306,27,196.86,"2024-06-07T20:50:00Z",482,196.839
196.85,196.85,196.85,24,196.85,"2024-06-07T20:51:00Z",217,196.85
196.88,196.88,196.86,60,196.86,"2024-06-07T20:52:00Z",3065,196.869681
196.9,196.9,196.87,50,196.87,"2024-06-07T20:53:00Z",3154,196.890538
196.93,196.93,196.9,48,196.9,"2024-06-07T20:54:00Z",5858,196.904852
196.93,196.93,196.93,23,196.93,"2024-06-07T20:55:00Z",378,196.93
196.94,196.94,196.93,38,196.93,"2024-06-07T20:56:00Z",1629,196.930899
196.94,196.94,196.94,41,196.94,"2024-06-07T20:57:00Z",862,196.94
196.94,196.95,196.94,38,196.95,"2024-06-07T20:58:00Z",780,196.946503
196.95,196.95,196.89,51,196.89,"2024-06-07T20:59:00Z",10408,196.904006
196.95,196.96,196.95,30,196.9501,"2024-06-07T21:00:00Z",3228,196.955661
196.96,196.96,196.95,53,196.95,"2024-06-07T21:01:00Z",2057,196.959354
196.95,196.9501,196.95,25,196.9501,"2024-06-07T21:02:00Z",797,196.95002
196.96,196.96,196.94,15,196.94,"2024-06-07T21:04:00Z",718,196.945714
196.96,196.96,196.96,29,196.96,"2024-06-07T21:05:00Z",618,196.96
196.95,196.97,196.94,46,196.95,"2024-06-07T21:06:00Z",6413,196.950172
196.95,196.96,196.95,33,196.95,"2024-06-07T21:07:00Z",1599,196.952185
196.94,196.94,196.94,21,196.94,"2024-06-07T21:08:00Z",607,196.94
196.9199,196.9199,196.9199,19,196.9199,"2024-06-07T21:09:00Z",592,196.9199
196.92,196.92,196.91,13,196.91,"2024-06-07T21:10:00Z",668,196.916667
196.9199,196.9199,196.9101,19,196.9101,"2024-06-07T21:11:00Z",506,196.914398
196.9101,196.92,196.89,26,196.92,"2024-06-07T21:12:00Z",2727,196.894601
196.92,196.92,196.92,14,196.92,"2024-06-07T21:13:00Z",299,196.92
196.9017,196.9017,196.9017,18,196.9017,"2024-06-07T21:14:00Z",448,196.9017
196.9,196.92,196.9,22,196.92,"2024-06-07T21:15:00Z",997,196.905882
196.9007,196.9007,196.9,18,196.9,"2024-06-07T21:17:00Z",1324,196.900573
196.9,196.92,196.9,51,196.9,"2024-06-07T21:18:00Z",14630,196.900286
196.89,196.89,196.89,26,196.89,"2024-06-07T21:19:00Z",495,196.89
196.89,196.9,196.88,23,196.89,"2024-06-07T21:20:00Z",3657,196.886948
196.8801,196.8801,196.8801,20,196.8801,"2024-06-07T21:21:00Z",400,196.8801
196.89,196.89,196.89,17,196.89,"2024-06-07T21:22:00Z",445,196.89
196.9,196.9,196.89,27,196.89,"2024-06-07T21:23:00Z",1394,196.890966
196.94,196.94,196.9302,31,196.94,"2024-06-07T21:24:00Z",1448,196.936119
196.9402,196.9402,196.9402,25,196.9402,"2024-06-07T21:25:00Z",1204,196.9402
196.94,196.9401,196.94,25,196.9401,"2024-06-07T21:26:00Z",468,196.940067
196.94,196.94,196.94,24,196.94,"2024-06-07T21:27:00Z",1540,196.94
196.89,196.95,196.89,35,196.95,"2024-06-07T21:28:00Z",4910,196.932928
196.94,196.94,196.94,17,196.94,"2024-06-07T21:29:00Z",1404,196.94
196.88,196.94,196.88,25,196.9394,"2024-06-07T21:30:00Z",1041,196.909636
196.88,196.94,196.88,16,196.94,"2024-06-07T21:31:00Z",746,196.93008
196.87,196.9,196.87,30,196.9,"2024-06-07T21:32:00Z",641,196.885
196.88,196.88,196.85,58,196.86,"2024-06-07T21:33:00Z",1820,196.859011
196.8399,196.8399,196.82,21,196.82,"2024-06-07T21:34:00Z",461,196.82603
196.81,196.81,196.81,31,196.81,"2024-06-07T21:35:00Z",579,196.81
196.8208,196.8208,196.8208,37,196.8208,"2024-06-07T21:37:00Z",456,196.8208
196.77,196.89,196.77,26,196.89,"2024-06-07T21:38:00Z",3159,196.85569
196.72,196.8073,196.72,32,196.8073,"2024-06-07T21:39:00Z",984,196.740518
196.75,196.75,196.7,26,196.7,"2024-06-07T21:40:00Z",1296,196.70834
196.67,196.74,196.67,18,196.74,"2024-06-07T21:41:00Z",881,196.68
196.66,196.67,196.66,29,196.66,"2024-06-07T21:42:00Z",1208,196.663644
196.67,196.67,196.66,22,196.66,"2024-06-07T21:43:00Z",3177,196.661075
196.67,196.67,196.67,16,196.67,"2024-06-07T21:44:00Z",364,196.67
196.63,196.69,196.63,36,196.69,"2024-06-07T21:45:00Z",2274,196.673259
196.6,196.6,196.58,26,196.6,"2024-06-07T21:46:00Z",1438,196.593656
196.53,196.6,196.53,30,196.55,"2024-06-07T21:47:00Z",2574,196.556397
196.6,196.6,196.6,19,196.6,"2024-06-07T21:48:00Z",452,196.6
196.55,196.55,196.55,16,196.55,"2024-06-07T21:49:00Z",463,196.55
196.55,196.58,196.55,12,196.58,"2024-06-07T21:50:00Z",444,196.570228
196.63,196.63,196.62,26,196.62,"2024-06-07T21:51:00Z",640,196.627537
196.5793,196.5793,196.5745,29,196.5745,"2024-06-07T21:52:00Z",748,196.577636
196.66,196.66,196.66,12,196.66,"2024-06-07T21:53:00Z",210,196.66
196.6,196.6,196.6,21,196.6,"2024-06-07T21:57:00Z",1918,196.6
196.65,196.65,196.65,25,196.65,"2024-06-07T21:58:00Z",620,196.65
196.74,196.86,196.65,51,196.65,"2024-06-07T21:59:00Z",5086,196.797678
196.8266,196.8266,196.8266,18,196.8266,"2024-06-07T22:02:00Z",1070,196.8266
196.7,196.7922,196.7,22,196.7922,"2024-06-07T22:04:00Z",620,196.732643
196.73,196.7906,196.73,21,196.7906,"2024-06-07T22:05:00Z",682,196.7401
196.808,196.808,196.73,31,196.73,"2024-06-07T22:08:00Z",1278,196.782624
196.78,196.78,196.78,19,196.78,"2024-06-07T22:09:00Z",1180,196.78
196.8,196.8,196.78,18,196.78,"2024-06-07T22:10:00Z",505,196.792248
196.8,196.8,196.8,12,196.8,"2024-06-07T22:11:00Z",498,196.8
196.78,196.78,196.78,20,196.78,"2024-06-07T22:17:00Z",774,196.78
196.8,196.8,196.8,14,196.8,"2024-06-07T22:19:00Z",554,196.8
196.77,196.77,196.77,17,196.77,"2024-06-07T22:20:00Z",385,196.77
196.7326,196.77,196.7326,10,196.77,"2024-06-07T22:21:00Z",1382,196.761369
196.75,196.75,196.75,10,196.75,"2024-06-07T22:22:00Z",251,196.75
196.77,196.77,196.77,21,196.77,"2024-06-07T22:24:00Z",610,196.77
196.75,196.75,196.75,20,196.75,"2024-06-07T22:25:00Z",225,196.75
196.75,196.75,196.75,16,196.75,"2024-06-07T22:26:00Z",568,196.75
196.7491,196.75,196.7491,12,196.75,"2024-06-07T22:28:00Z",504,196.749775
196.75,196.75,196.75,15,196.75,"2024-06-07T22:29:00Z",158,196.75
196.7338,196.7338,196.7338,14,196.7338,"2024-06-07T22:32:00Z",208,196.7338
196.8,196.8,196.8,10,196.8,"2024-06-07T22:33:00Z",824,196.8
196.7365,196.7365,196.7365,12,196.7365,"2024-06-07T22:34:00Z",189,196.7365
196.74,196.74,196.74,12,196.74,"2024-06-07T22:35:00Z",224,196.74
196.72,196.72,196.72,17,196.72,"2024-06-07T22:36:00Z",551,196.72
196.8,196.8,196.8,14,196.8,"2024-06-07T22:37:00Z",327,196.8
196.73,196.73,196.73,14,196.73,"2024-06-07T22:41:00Z",292,196.73
196.68,196.71,196.68,40,196.71,"2024-06-07T22:42:00Z",5057,196.680678
196.6569,196.6569,196.6569,29,196.6569,"2024-06-07T22:46:00Z",421,196.6569
196.7,196.7,196.7,14,196.7,"2024-06-07T22:47:00Z",2029,196.7
196.75,196.75,196.75,12,196.75,"2024-06-07T22:51:00Z",357,196.75
196.77,196.77,196.77,5,196.77,"2024-06-07T22:52:00Z",192,196.77
196.79,196.79,196.79,12,196.79,"2024-06-07T22:53:00Z",327,196.79
196.7,196.77,196.7,20,196.77,"2024-06-07T22:54:00Z",272,196.735
196.7504,196.7504,196.7504,13,196.7504,"2024-06-07T22:55:00Z",1232,196.7504
196.7895,196.7895,196.7895,12,196.7895,"2024-06-07T22:57:00Z",124,196.7895
196.78,196.78,196.78,12,196.78,"2024-06-07T22:58:00Z",127,196.78
196.79,196.79,196.79,13,196.79,"2024-06-07T23:05:00Z",1058,196.79
196.75,196.75,196.75,22,196.75,"2024-06-07T23:10:00Z",1886,196.75
196.73,196.73,196.7101,15,196.7101,"2024-06-07T23:11:00Z",749,196.726683
196.71,196.71,196.71,8,196.71,"2024-06-07T23:12:00Z",292,196.71
196.7205,196.7205,196.7205,12,196.7205,"2024-06-07T23:16:00Z",429,196.7205
196.75,196.75,196.75,17,196.75,"2024-06-07T23:17:00Z",221,196.75
196.71,196.72,196.71,17,196.72,"2024-06-07T23:18:00Z",4040,196.7104
196.7,196.74,196.7,19,196.74,"2024-06-07T23:20:00Z",2439,196.7042
196.7,196.7,196.7,26,196.7,"2024-06-07T23:21:00Z",1782,196.7
196.7,196.7,196.7,8,196.7,"2024-06-07T23:22:00Z",128,196.7
196.7,196.7,196.7,9,196.7,"2024-06-07T23:23:00Z",371,196.7
196.74,196.74,196.74,24,196.74,"2024-06-07T23:24:00Z",780,196.74
196.75,196.75,196.75,13,196.75,"2024-06-07T23:26:00Z",367,196.75
196.75,196.75,196.75,12,196.75,"2024-06-07T23:27:00Z",511,196.75
196.76,196.76,196.7,14,196.7,"2024-06-07T23:30:00Z",868,196.751414
196.73,196.73,196.73,6,196.73,"2024-06-07T23:31:00Z",204,196.73
196.76,196.76,196.76,35,196.76,"2024-06-07T23:32:00Z",918,196.76
196.72,196.72,196.72,9,196.72,"2024-06-07T23:33:00Z",255,196.72
196.77,196.77,196.72,31,196.72,"2024-06-07T23:35:00Z",729,196.7575
196.77,196.77,196.77,8,196.77,"2024-06-07T23:36:00Z",185,196.77
196.76,196.76,196.76,16,196.76,"2024-06-07T23:37:00Z",1195,196.76
196.78,196.78,196.78,19,196.78,"2024-06-07T23:38:00Z",547,196.78
196.78,196.78,196.78,30,196.78,"2024-06-07T23:40:00Z",766,196.78
196.79,196.79,196.79,31,196.79,"2024-06-07T23:41:00Z",324,196.79
196.8,196.8,196.8,23,196.8,"2024-06-07T23:42:00Z",1159,196.8
196.8019,196.8019,196.8019,14,196.8019,"2024-06-07T23:43:00Z",836,196.8019
196.81,196.81,196.81,17,196.81,"2024-06-07T23:46:00Z",690,196.81
196.84,196.84,196.84,18,196.84,"2024-06-07T23:47:00Z",306,196.84
196.85,196.85,196.85,17,196.85,"2024-06-07T23:48:00Z",453,196.85
196.87,196.9,196.85,40,196.85,"2024-06-07T23:49:00Z",4628,196.868521
196.8896,196.8896,196.8896,13,196.8896,"2024-06-07T23:51:00Z",312,196.8896
196.8,196.89,196.8,23,196.89,"2024-06-07T23:52:00Z",3345,196.845645
196.85,196.9,196.85,22,196.9,"2024-06-07T23:53:00Z",428,196.866667
196.89,196.89,196.89,13,196.89,"2024-06-07T23:54:00Z",255,196.89
196.85,196.86,196.85,36,196.86,"2024-06-07T23:55:00Z",1054,196.854
196.86,196.86,196.86,17,196.86,"2024-06-07T23:58:00Z",500,196.86
196.9,196.9,196.85,37,196.9,"2024-06-07T23:59:00Z",1752,196.88797
197.46,197.52,197,329,197,"2024-06-10T08:00:00Z",7176,197.302037
